id,audio_path,transcript,accuracy,accuracy_5scale,rejected_label,label_num,rejected_label_num
64010109,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010109.WAV,WOULD SHE WIN HIM,9,Excellent,Good,5,4
64010120,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010120.WAV,KNOWING CAME BY SEEING,7,Good,Average,4,3
64010123,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010123.WAV,PRESENTLY THE SNOW CAME,7,Good,Worst,4,1
64010135,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010135.WAV,LIVELY NOW LIVELY MEN,7,Good,Worst,4,1
64010141,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010141.WAV,THREE MEN IN RED COAT CAME,8,Good,Bad,4,2
64010150,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010150.WAV,THE BOX WAS LARGE AND IMPORTANT NEAR THE STAGE,6,Fair,Bad,3,2
64010161,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010161.WAV,I WENT TO THE SEA WORLD TO SEE BEAUTIFUL FISHES,7,Good,Excellent,4,5
64010164,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010164.WAV,ALL MEN JUMPPED THEIR HANDS,8,Good,Excellent,4,5
64010172,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010172.WAV,AN EXAMPLE MUST BE MADE,8,Good,Average,4,3
64010173,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010173.WAV,MINUTE AFTER MINUTE WENT BY,7,Good,Average,4,3
65040005,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040005.WAV,WE CANNOT TAKE FROM THEM WHAT THEY HAVE NOT GOT,9,Excellent,Good,5,4
65040007,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040007.WAV,THEN SHE TURNED AND WENT,9,Excellent,Good,5,4
65040009,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040009.WAV,THERE IS ALREADY A PRETTY LARGER COLLECTION,8,Good,Average,4,3
65040011,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040011.WAV,I DID NOT GO NEAR THE TREE,8,Good,Average,4,3
65040028,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040028.WAV,I DO NOT WONDER AT HER FLYING FROM HIM,8,Good,Excellent,4,5
65040042,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040042.WAV,FOR YEARS THIS WENT ON,8,Good,Excellent,4,5
65040044,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040044.WAV,YOUR MOTHER WILL RIDE HOME WITH ME,8,Good,Excellent,4,5
65040045,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040045.WAV,SHE WENT OUT WITH DIRTY CAPS,8,Good,Excellent,4,5
65040049,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040049.WAV,YOU MUST DECIDE FOR YOURSELF,8,Good,Bad,4,2
65040077,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040077.WAV,SO THEY WENT INTO THE LIBRARY,10,Excellent,Good,5,4
65040112,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040112.WAV,YOU FOLLOW MY MEANING,9,Excellent,Good,5,4
65040118,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040118.WAV,HOW ON EARTH DID HE GET THERE,9,Excellent,Good,5,4
65040124,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040124.WAV,THIS IS BECAUSE THEY EAT MEN,8,Good,Average,4,3
65040125,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040125.WAV,I ASK FOR THE LAST TIME,9,Excellent,Good,5,4
65040126,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040126.WAV,I WENT UP TO HIM,9,Excellent,Good,5,4
65040127,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040127.WAV,I TOOK THE BOOK FROM HER,9,Excellent,Good,5,4
65040133,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040133.WAV,WITH THAT FOR A START ALL MAY BE LEARNED,8,Good,Average,4,3
65040134,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040134.WAV,SHE HAD TO CHOOSE WHAT TO SAY,9,Excellent,Good,5,4
65040137,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040137.WAV,SHE DID NOT KNOW WHAT TO SAY,9,Excellent,Good,5,4
65040160,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040160.WAV,HE MADE IT HIS HOME,9,Excellent,Good,5,4
69120003,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120003.WAV,AND SHE TURNED AND WENT AWAY WITHOUT A WORD,9,Excellent,Good,5,4
69120014,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120014.WAV,WE ENTERED THE ROOM,4,Poor,Average,2,3
69120020,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120020.WAV,AFTER ALL WHAT DID IT MATTER,9,Excellent,Average,5,3
69120025,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120025.WAV,BUT IT DID NOT COME,9,Excellent,Good,5,4
69120052,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120052.WAV,AND THEN WHAT DID SHE DO,8,Good,Average,4,3
69120059,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120059.WAV,THEY DID NOT SEE THEM ANY MORE,7,Good,Average,4,3
69120061,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120061.WAV,HOW WELL DID I KNOW HER,9,Excellent,Good,5,4
69120072,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120072.WAV,IT TURNED US TO SILK,6,Fair,Good,3,4
69120083,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120083.WAV,MY FRIENDS FOUND WATER,8,Good,Average,4,3
69120087,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120087.WAV,SO PRETTY AND SO YOUNG,9,Excellent,Average,5,3
69120092,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120092.WAV,TOGETHER THEY HELD HIM UP,8,Good,Excellent,4,5
69120093,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120093.WAV,I GOT UP AND CROSSED THE ROOM TO HIM,8,Good,Excellent,4,5
69120094,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120094.WAV,SHE WANTED TO QUESTION HIM,8,Good,Bad,4,2
69120106,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120106.WAV,THEN I TOOK HIS CHILD THERE,8,Good,Average,4,3
69120121,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120121.WAV,I WOULD NOT MYSELF SAY THAT IT IS SO,8,Good,Excellent,4,5
69120123,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120123.WAV,DID I PLEASE YOU,9,Excellent,Good,5,4
69120140,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120140.WAV,HE STOOD AWAY FROM HER IN HIS SHAME,8,Good,Average,4,3
69120151,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120151.WAV,SHE HELD HER HAND TO HIM,8,Good,Average,4,3
69120165,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120165.WAV,SHE MADE ME BETTER LAST NIGHT,8,Good,Average,4,3
69120170,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120170.WAV,BUT WE HAVE LOST THE BEST OF MEN,8,Good,Worst,4,1
70010001,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010001.WAV,IT WAS GOOD FOR ME,6,Fair,Bad,3,2
70010002,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010002.WAV,WE HAVE CLIMBED ONE STEP UP THE LADDER,6,Fair,Good,3,4
70010003,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010003.WAV,PLUS THE KIDS REALLY LIKE THE DOGS,5,Fair,Bad,3,2
70010004,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010004.WAV,EVEN WHEN WE LOSE IT USUALLY A VERY CLOSE GAME,3,Poor,Average,2,3
70010005,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010005.WAV,MOSTLY THE AMERICAN COMMUNITY IN EUROPE FOLLOWS THE GAME,4,Poor,Average,2,3
70010006,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010006.WAV,WHAT HE WAS TALKING ABOUT WAS SPORTS IN GENERAL,5,Fair,Good,3,4
70010007,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010007.WAV,WAY TO HELP US ALL OUT,6,Fair,Good,3,4
70010008,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010008.WAV,LOVELY TO MAKE YOUR ACQUAINTANCE SIR,4,Poor,Worst,2,1
70010009,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010009.WAV,SUCCESSFUL FIRST DAY FOR COLLEGE,5,Fair,Good,3,4
70010010,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010010.WAV,THIS IS A PRETTY GOOD PLACE TO START,4,Poor,Average,2,3
70010011,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010011.WAV,LOVE IS A STRONG MAN IN THE MIDDLE,7,Good,Average,4,3
70010012,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010012.WAV,SOMEBODY LET ME KNOW WHEN IT'S OVER,6,Fair,Bad,3,2
70010013,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010013.WAV,YOU PUT IT ON WRONG,6,Fair,Bad,3,2
70010014,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010014.WAV,COMPETITION IS GOOD FOR THE INDUSTRY,6,Fair,Bad,3,2
70010015,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010015.WAV,SHE LOOKED ANXIOUSLY AT THE HOUSE AND STARTED,5,Fair,Bad,3,2
70010016,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010016.WAV,THEY MAY MAKE ME MORE UNHAPPY THAN I AM,6,Fair,Good,3,4
70010017,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010017.WAV,SHE WOULD BE SORRY FOR HIS DEATH,4,Poor,Average,2,3
70010018,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010018.WAV,MY PEOPLE WILL BRING YOU TO THE SHIP,5,Fair,Bad,3,2
70010019,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010019.WAV,IT WAS A PROOF OF HIS FRIENDSHIP,6,Fair,Good,3,4
70010020,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010020.WAV,I FOUND I HAD NO NEED TO THINK,5,Fair,Good,3,4
75510004,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510004.WAV,I SHALL END BY FALLING IN LOVE WITH HER,9,Excellent,Good,5,4
75510010,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510010.WAV,IT LOOKED LIKE ONE OF ALARM TO ME,8,Good,Average,4,3
75510017,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510017.WAV,YOU SAY YOU ARE A BUSINESS MAN,9,Excellent,Good,5,4
75510036,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510036.WAV,WE WISH ALL MAY TAKE WORRYING BY BUS,9,Excellent,Good,5,4
75510038,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510038.WAV,IF SO HAD YOU NOT BETTER SHOW IT,8,Good,Average,4,3
75510041,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510041.WAV,NOT ANYONE BUT YOU,9,Excellent,Average,5,3
75510057,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510057.WAV,HE CAN STILL BE SAVED,9,Excellent,Good,5,4
75510076,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510076.WAV,IS THERE ANYTHING MORE BEFORE I GO OUT,9,Excellent,Average,5,3
75510086,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510086.WAV,HE PUT IT BACK IN HIS POCKET,9,Excellent,Good,5,4
75510090,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510090.WAV,I COULD NEVER APPEAR BRIGHT BEFORE THE WORLD AGAIN,8,Good,Bad,4,2
75510091,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510091.WAV,TO BEEN THING I HAVE MADE UP MY MIND,8,Good,Worst,4,1
75510099,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510099.WAV,AT NIGHT I DREAM MY HANDS,8,Good,Excellent,4,5
75510129,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510129.WAV,WHEN IS THERE LETTER TO GO I WONDER,8,Good,Average,4,3
75510131,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510131.WAV,HE SPENDS A LOT OF TIME RUSHING ABOUT IN IT,8,Good,Worst,4,1
75510137,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510137.WAV,BUT THERE WAS SOMEONE ELSE,8,Good,Bad,4,2
75510142,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510142.WAV,THE WATER WAS WRONG AND WE HAD GREAT FUN,8,Good,Worst,4,1
75510144,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510144.WAV,SHE WAS BETWEEN SIXTEEN AND SEVENTEEN YEARS OLD,8,Good,Average,4,3
75510163,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510163.WAV,NOTHING WILL PUT AN END OF TO HIM,8,Good,Excellent,4,5
75510165,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510165.WAV,I THINK I CAN GUESSED AT THE PERSON,8,Good,Average,4,3
75510167,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510167.WAV,I HUNT ALL OVER THE TOWN TO FIND IT,8,Good,Average,4,3
80020001,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8002/080020001.WAV,BUT THAT'S ANOTHER STORY ALTOGETHER,5,Fair,Bad,3,2
80020002,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8002/080020002.WAV,IT WAS VERY VERY STRANGE,3,Poor,Average,2,3
80020003,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8002/080020003.WAV,NATIONALLY THOUGH THE TREND IS BEGINNING TO TURN UPWARD AGAIN,4,Poor,Average,2,3
80020004,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8002/080020004.WAV,WORRY IS PART OF LIFE,7,Good,Excellent,4,5
80020005,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8002/080020005.WAV,NO NEED FOR A DOCK,3,Poor,Worst,2,1
80020006,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8002/080020006.WAV,TIME FOR A BIT OF HONOR,4,Poor,Average,2,3
80020007,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8002/080020007.WAV,CHECK OUT FOR THE WIN,5,Fair,Bad,3,2
80020008,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8002/080020008.WAV,IT'S GOING TO BE A BUSY WEEK,3,Poor,Worst,2,1
80020009,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8002/080020009.WAV,I HAVE NO ONE BUT MYSELF TO BLAMES FOR THIS,4,Poor,Average,2,3
80020010,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8002/080020010.WAV,WHAT A PERFECT ENDING TO THE DAY,5,Fair,Bad,3,2
80020011,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8002/080020011.WAV,LOVING LIFE AND ALL THE PEOPLE IN MINE,7,Good,Excellent,4,5
80020012,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8002/080020012.WAV,COOL FOR HIM TO STICK UP FOR HER,4,Poor,Good,2,4
80020013,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8002/080020013.WAV,DEPENDS ON A NUMBER OF THINGS,6,Fair,Bad,3,2
80020014,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8002/080020014.WAV,THAT WAS HEAD TO SAY,3,Poor,Average,2,3
80020015,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8002/080020015.WAV,WANT TO GO FOR A WALK,7,Good,Excellent,4,5
80020016,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8002/080020016.WAV,CHEERS TO A GREAT GROUP,5,Fair,Good,3,4
80020017,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8002/080020017.WAV,FIRST PLACE IN THE DIVISION,6,Fair,Bad,3,2
80020018,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8002/080020018.WAV,MOVE THE STAR WITH MORE MOVES,4,Poor,Worst,2,1
80020019,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8002/080020019.WAV,IT'S BEING USED TO MAKE MORE MONEY,5,Fair,Bad,3,2
80020020,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8002/080020020.WAV,IT WAS DIFFICULT TO GET THERE,6,Fair,Good,3,4
80570004,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8057/080570004.WAV,YOURS IS A PRETTY BUSINESS,8,Good,Bad,4,2
80570009,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8057/080570009.WAV,DO YOU KNOW ANYTHING OF IT,7,Good,Excellent,4,5
80570013,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8057/080570013.WAV,BUT SURELY THERE IS DANGER,8,Good,Bad,4,2
80570014,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8057/080570014.WAV,THEN COMES A BLANK IN THE PAPER,8,Good,Excellent,4,5
80570031,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8057/080570031.WAV,IT SEEMED ALL THAT HE COULD DO TO SPEAK,8,Good,Average,4,3
80570053,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8057/080570053.WAV,RUNNING BY ME BEATING MY ME,9,Excellent,Average,5,3
80570067,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8057/080570067.WAV,HOW SHALL I DESCRIBE WHAT WE SAW,8,Good,Excellent,4,5
80570071,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8057/080570071.WAV,AT LEAST I SHALL BE WITH MY OWN PEOPLE,8,Good,Average,4,3
80570072,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8057/080570072.WAV,DRESS THEM IN BLACK AND PLACE THEM OUTSIDE MY TENT,8,Good,Worst,4,1
80570080,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8057/080570080.WAV,IF PEOPLE LAUGHED AT HER SHE LAUGHED WITH THEM,8,Good,Excellent,4,5
80570081,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8057/080570081.WAV,YES I AM A ROMANTIC,8,Good,Excellent,4,5
80570087,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8057/080570087.WAV,AT LEAST HE COULD KNOW,9,Excellent,Good,5,4
80570089,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8057/080570089.WAV,SHE HAD STORED THEM IN HER OWN ROOM,8,Good,Excellent,4,5
80570102,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8057/080570102.WAV,IS NOT EVERY MAN ABLE TO SAY WHAT HE LIKES,8,Good,Excellent,4,5
80570127,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8057/080570127.WAV,THE DREAM WAS QUITE AT AN END,8,Good,Average,4,3
80570138,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8057/080570138.WAV,SHE STOPPED FOR A MOMENT,8,Good,Average,4,3
80570143,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8057/080570143.WAV,IT WAS A FINE NIGHT AND PRESENTLY THE MOON APPEARED,7,Good,Excellent,4,5
80570144,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8057/080570144.WAV,GET YOUR UNCLE AND AUNT TO ASK HER DOWN,8,Good,Excellent,4,5
80570146,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8057/080570146.WAV,HOW IS HE GETTING ALONG THIS MORNING,8,Good,Average,4,3
80570157,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8057/080570157.WAV,THE LAND WAS STILL LONELY,8,Good,Average,4,3
85850006,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8585/085850006.WAV,COME DOWN TO ME AS SOON AS YOU CAN,7,Good,Average,4,3
85850024,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8585/085850024.WAV,ALL IN GOOD TIME MY DEAR,9,Excellent,Good,5,4
85850039,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8585/085850039.WAV,SHE SEEMED TO BE QUIET READY FOR THIS,8,Good,Worst,4,1
85850042,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8585/085850042.WAV,WE BUY SOME NICE A CLOTHES FOR OUR SALES,6,Fair,Bad,3,2
85850044,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8585/085850044.WAV,YOU SAW HER ALSO I BELIEVE,7,Good,Excellent,4,5
85850046,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8585/085850046.WAV,YET SHE LET IT BE,9,Excellent,Average,5,3
85850056,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8585/085850056.WAV,THAT'S WHAT IT IS TO KNOW HOW TO PAINT,9,Excellent,Good,5,4
85850075,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8585/085850075.WAV,THE CHILD WAS STILL CRYING,8,Good,Excellent,4,5
85850088,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8585/085850088.WAV,NO ONE WILL REMEMBER YOU,8,Good,Excellent,4,5
85850092,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8585/085850092.WAV,THE THIRD BLOW WAS THE ONE THAT KILLED IT,7,Good,Average,4,3
85850094,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8585/085850094.WAV,THE HALL WAS VERY QUIET,8,Good,Excellent,4,5
85850101,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8585/085850101.WAV,PUT YOU FOOT DOWN TOO,9,Excellent,Good,5,4
85850108,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8585/085850108.WAV,THE WHOLE THING WAS FAR TOO REAL FOR DREAMING,7,Good,Excellent,4,5
85850112,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8585/085850112.WAV,NOT TO BE ABLE TO GET OUT,8,Good,Average,4,3
85850119,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8585/085850119.WAV,FOR I WAS NOT YET SAFE,8,Good,Average,4,3
85850120,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8585/085850120.WAV,HOW LONG AGO THAT SEEMED,9,Excellent,Good,5,4
85850138,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8585/085850138.WAV,AS OF US WE COULD HAVE SHOUTED ALONG,8,Good,Excellent,4,5
85850146,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8585/085850146.WAV,THEY WILL BE SURE IF ANY,8,Good,Excellent,4,5
85850161,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8585/085850161.WAV,I HAVE COME TO ASK HIM A FEW QUESTIONS,8,Good,Average,4,3
85850170,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER8585/085850170.WAV,NEVER SAW ANYTHING LIKE IT NEVER IN MY LIFE,8,Good,Excellent,4,5
90340002,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9034/090340002.WAV,ALL THE REST YOU WILL SEE LATER FOR YOURSELF,8,Good,Average,4,3
90340007,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9034/090340007.WAV,OFFER HIM THAT FROM ME AND COME,9,Excellent,Good,5,4
90340021,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9034/090340021.WAV,BUT YOUR FRIENDS ARE PROUD AND RICH,9,Excellent,Good,5,4
90340032,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9034/090340032.WAV,NO CREATURE EVER WANTED SO MUCH TO LIVE,9,Excellent,Good,5,4
