id,audio_path,transcript,accuracy_5scale,rejected_label,label_num,rejected_label_num,dpo_weight
60100004,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6010/060100004.WAV,SHE TURNED ROUND AS THEY ENTERED,Good,Excellent,4,5,1.5
60100009,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6010/060100009.WAV,THE VOICE CAME FROM ABOVE THEM,Good,Excellent,4,5,1.5
60100031,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6010/060100031.WAV,HE IS MADE SO AS NOT TO BE AFRAID,Good,Average,4,3,1.5
60100034,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6010/060100034.WAV,WHAT WHAT DID HE WANT THERE,Good,Average,4,3,1.5
60100037,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6010/060100037.WAV,THAT'S WAS THE DIFFERENCE,Good,Average,4,3,1.5
60100041,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6010/060100041.WAV,THERE WHERE NO MEANS OF DOING IT,Average,Good,3,4,1.5
60100047,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6010/060100047.WAV,BUT SUCH IS THE WAY ALL THE GREAT,Good,Excellent,4,5,1.5
60100066,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6010/060100066.WAV,THEY ALL SAID GOODBYE,Good,Average,4,3,1.5
60100081,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6010/060100081.WAV,I DID MYSELF SO I KNOW WHAT THIS LIKE,Good,Average,4,3,1.5
60100092,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6010/060100092.WAV,I WENT OUT LAST,Good,Average,4,3,1.5
60100100,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6010/060100100.WAV,WOMEN SAY THOSE THINGS BUT NEVER DO THEM,Average,Good,3,4,1.5
60100101,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6010/060100101.WAV,THESE VISITED SHE RETURNED,Good,Average,4,3,1.5
60100105,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6010/060100105.WAV,IT IS SO NATURE IS MADE,Good,Excellent,4,5,1.5
60100124,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6010/060100124.WAV,AS I COULD,Good,Average,4,3,1.5
60100128,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6010/060100128.WAV,SOME OF THE MEN WHERE TALKING AWAY THE TABLES,Good,Average,4,3,1.5
60100132,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6010/060100132.WAV,MY DAUGHTER YOU MUST RETURN TO YOUR PLACE,Good,Average,4,3,1.5
60100147,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6010/060100147.WAV,IT WAS MY LAST WEEK THERE,Good,Average,4,3,1.5
60100154,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6010/060100154.WAV,HE LOOKED AROUND HIM AND BEGAN,Good,Average,4,3,1.5
60100159,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6010/060100159.WAV,THE OTHER HAVE ALL RETURN,Good,Excellent,4,5,1.5
60100164,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6010/060100164.WAV,AND HE WENT BACK FOR MORE,Good,Excellent,4,5,1.5
60480005,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6048/060480005.WAV,FOR THESE HE TOOK THE MONEY,Good,Average,4,3,1.5
60480008,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6048/060480008.WAV,WHAT DID YOU NOT LET ASK KNOW,Good,Average,4,3,1.5
60480012,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6048/060480012.WAV,IT OFTEN HAPPENS SO IN LIFE,Good,Average,4,3,1.5
60480018,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6048/060480018.WAV,BUT YOU SIDE JUST NOW,Good,Excellent,4,5,1.5
60480037,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6048/060480037.WAV,WHAT IS THERE SUCH A PLACE,Excellent,Good,5,4,1.5
60480050,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6048/060480050.WAV,I HAD HIT HIM AT LEST,Good,Excellent,4,5,1.5
60480082,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6048/060480082.WAV,LET US GO SET SHOE,Good,Average,4,3,1.5
60480084,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6048/060480084.WAV,HE STOPPED IN HIS WALK AND LOOKED AROUND,Good,Average,4,3,1.5
60480090,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6048/060480090.WAV,SHE CAME UP TO MY WITH MY SISTER,Good,Excellent,4,5,1.5
60480094,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6048/060480094.WAV,SHE DID EVERYTHING SO WELL,Good,Excellent,4,5,1.5
60480102,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6048/060480102.WAV,HE THEN WENT AWAY,Good,Excellent,4,5,1.5
60480104,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6048/060480104.WAV,AND SO HER LIFE WAS ONE OF LOVE,Good,Excellent,4,5,1.5
60480131,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6048/060480131.WAV,LITTLE BY LITTLE THE BOYS BEGAN TALKING AGAIN,Good,Average,4,3,1.5
60480134,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6048/060480134.WAV,SHE MAY BE PHONE,Excellent,Good,5,4,1.5
60480135,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6048/060480135.WAV,SHE WENT BACK INTO THE LIE LIBRARY,Good,Excellent,4,5,1.5
60480145,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6048/060480145.WAV,WHAT DID YOU WANT TO SEE ME ABOUT,Good,Average,4,3,1.5
60480147,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6048/060480147.WAV,WERE STAY AT NINE,Good,Average,4,3,1.5
60480148,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6048/060480148.WAV,DECIDE IT WHO CAN I CANNOT,Good,Excellent,4,5,1.5
60480168,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6048/060480168.WAV,HE KIT ME BY THE ARM,Good,Excellent,4,5,1.5
60480169,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6048/060480169.WAV,FOURTEEN FEEL AWAY AND THAT LEFT ONE,Good,Average,4,3,1.5
61210013,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6121/061210013.WAV,HOW COULD SHE HAVE THOUGHT THEM,Good,Excellent,4,5,1.5
61210031,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6121/061210031.WAV,NOW IT CAME TO ME,Excellent,Good,5,4,1.5
61210059,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6121/061210059.WAV,BUT HE THOUGHT BETTER OF IT,Excellent,Good,5,4,1.5
61210060,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6121/061210060.WAV,THEY HAD NO ENOUGH SPORT FOR ONE DAY,Excellent,Good,5,4,1.5
61210063,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6121/061210063.WAV,VERY WELL I HAVE NO MORE QUESTIONS TO ASK,Excellent,Good,5,4,1.5
61210068,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6121/061210068.WAV,I TOOK MY HEAD IN MY HANDS AND THOUGHT,Excellent,Good,5,4,1.5
61210069,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6121/061210069.WAV,AFTER A TIME HE TOOK UP HIS STORY,Excellent,Good,5,4,1.5
61210071,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6121/061210071.WAV,WHAT MORE DID SHE SAY,Excellent,Good,5,4,1.5
61210075,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6121/061210075.WAV,GOT THAT HAVE YOU,Excellent,Good,5,4,1.5
61210086,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6121/061210086.WAV,HE DID IT FOR ME,Excellent,Good,5,4,1.5
61210095,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6121/061210095.WAV,THAT MADE ALL THE DIFFERENCE,Excellent,Good,5,4,1.5
61210109,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6121/061210109.WAV,I PASS HALF MY LIFE IN THE WOODS,Excellent,Good,5,4,1.5
61210128,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6121/061210128.WAV,DO I NEED TO TELL YOU THAT I WONDER,Excellent,Good,5,4,1.5
61210129,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6121/061210129.WAV,OF COURSE I KNOW THAT ALL THIS IS VERY SERIOUS,Excellent,Good,5,4,1.5
61210140,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6121/061210140.WAV,HISTORY IT IS NOT,Excellent,Good,5,4,1.5
61210141,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6121/061210141.WAV,THE PRETTY NURSE LOOKED QUITE SORRY,Excellent,Good,5,4,1.5
61210142,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6121/061210142.WAV,HE TOOK UP A BOOK,Excellent,Good,5,4,1.5
61210147,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6121/061210147.WAV,MEN HOPED AND WERE AFRAID TO HOPE,Excellent,Good,5,4,1.5
61210148,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6121/061210148.WAV,AND DID YOU HEAR NOTHING,Excellent,Good,5,4,1.5
61210174,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6121/061210174.WAV,EVERYONE STARTED WITH SURPRISE,Excellent,Good,5,4,1.5
64010049,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010049.WAV,WHY BREAK EVERY TIE,Good,Average,4,3,1.5
64010056,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010056.WAV,THE CHILDREN PRESENTLY RETURNED,Good,Excellent,4,5,1.5
64010057,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010057.WAV,THE GIRL STOPED SHORT,Good,Average,4,3,1.5
64010066,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010066.WAV,OR WHY DID NOT JOB GO,Average,Good,3,4,1.5
64010067,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010067.WAV,THE HAND JUST WHERE HE WISHED,Average,Good,3,4,1.5
64010086,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010086.WAV,PROUD OLD FAMILIES I GUESS,Good,Excellent,4,5,1.5
64010092,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010092.WAV,CAMPED AT OUR OLD PLACE,Good,Average,4,3,1.5
64010093,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010093.WAV,AND THEN MY AUNT USE TO CRY,Good,Average,4,3,1.5
64010103,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010103.WAV,SHE STAMPS HER FOOT,Good,Excellent,4,5,1.5
64010107,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010107.WAV,OUR TRIP BEGAN BADLY,Good,Excellent,4,5,1.5
64010109,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010109.WAV,WOULD SHE WIN HIM,Average,Good,3,4,1.5
64010120,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010120.WAV,KNOWING CAME BY SEEING,Average,Bad,3,2,1.5
64010123,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010123.WAV,PRESENTLY THE SNOW CAME,Average,Bad,3,2,1.5
64010135,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010135.WAV,LIVELY NOW LIVELY MEN,Average,Bad,3,2,1.5
64010141,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010141.WAV,THREE MEN IN RED COAT CAME,Good,Excellent,4,5,1.5
64010150,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010150.WAV,THE BOX WAS LARGE AND IMPORTANT NEAR THE STAGE,Average,Good,3,4,1.5
64010161,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010161.WAV,I WENT TO THE SEA WORLD TO SEE BEAUTIFUL FISHES,Good,Excellent,4,5,1.5
64010164,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010164.WAV,ALL MEN JUMPPED THEIR HANDS,Good,Excellent,4,5,1.5
64010172,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010172.WAV,AN EXAMPLE MUST BE MADE,Good,Average,4,3,1.5
64010173,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6401/064010173.WAV,MINUTE AFTER MINUTE WENT BY,Good,Average,4,3,1.5
65040005,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040005.WAV,WE CANNOT TAKE FROM THEM WHAT THEY HAVE NOT GOT,Good,Excellent,4,5,1.5
65040007,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040007.WAV,THEN SHE TURNED AND WENT,Good,Average,4,3,1.5
65040009,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040009.WAV,THERE IS ALREADY A PRETTY LARGER COLLECTION,Good,Average,4,3,1.5
65040011,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040011.WAV,I DID NOT GO NEAR THE TREE,Good,Excellent,4,5,1.5
65040028,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040028.WAV,I DO NOT WONDER AT HER FLYING FROM HIM,Good,Average,4,3,1.5
65040042,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040042.WAV,FOR YEARS THIS WENT ON,Good,Excellent,4,5,1.5
65040044,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040044.WAV,YOUR MOTHER WILL RIDE HOME WITH ME,Good,Excellent,4,5,1.5
65040045,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040045.WAV,SHE WENT OUT WITH DIRTY CAPS,Good,Average,4,3,1.5
65040049,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040049.WAV,YOU MUST DECIDE FOR YOURSELF,Good,Average,4,3,1.5
65040077,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040077.WAV,SO THEY WENT INTO THE LIBRARY,Excellent,Good,5,4,1.5
65040112,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040112.WAV,YOU FOLLOW MY MEANING,Good,Excellent,4,5,1.5
65040118,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040118.WAV,HOW ON EARTH DID HE GET THERE,Good,Excellent,4,5,1.5
65040124,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040124.WAV,THIS IS BECAUSE THEY EAT MEN,Good,Excellent,4,5,1.5
65040125,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040125.WAV,I ASK FOR THE LAST TIME,Good,Excellent,4,5,1.5
65040126,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040126.WAV,I WENT UP TO HIM,Good,Average,4,3,1.5
65040127,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040127.WAV,I TOOK THE BOOK FROM HER,Excellent,Good,5,4,1.5
65040133,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040133.WAV,WITH THAT FOR A START ALL MAY BE LEARNED,Good,Average,4,3,1.5
65040134,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040134.WAV,SHE HAD TO CHOOSE WHAT TO SAY,Good,Excellent,4,5,1.5
65040137,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040137.WAV,SHE DID NOT KNOW WHAT TO SAY,Excellent,Good,5,4,1.5
65040160,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6504/065040160.WAV,HE MADE IT HIS HOME,Good,Average,4,3,1.5
69120003,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120003.WAV,AND SHE TURNED AND WENT AWAY WITHOUT A WORD,Good,Average,4,3,1.5
69120014,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120014.WAV,WE ENTERED THE ROOM,Good,Excellent,4,5,1.5
69120020,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120020.WAV,AFTER ALL WHAT DID IT MATTER,Excellent,Good,5,4,1.5
69120025,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120025.WAV,BUT IT DID NOT COME,Good,Average,4,3,1.5
69120052,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120052.WAV,AND THEN WHAT DID SHE DO,Excellent,Good,5,4,1.5
69120059,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120059.WAV,THEY DID NOT SEE THEM ANY MORE,Good,Average,4,3,1.5
69120061,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120061.WAV,HOW WELL DID I KNOW HER,Good,Average,4,3,1.5
69120072,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120072.WAV,IT TURNED US TO SILK,Good,Excellent,4,5,1.5
69120083,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120083.WAV,MY FRIENDS FOUND WATER,Good,Average,4,3,1.5
69120087,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120087.WAV,SO PRETTY AND SO YOUNG,Good,Average,4,3,1.5
69120092,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120092.WAV,TOGETHER THEY HELD HIM UP,Good,Excellent,4,5,1.5
69120093,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120093.WAV,I GOT UP AND CROSSED THE ROOM TO HIM,Good,Average,4,3,1.5
69120094,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120094.WAV,SHE WANTED TO QUESTION HIM,Good,Average,4,3,1.5
69120106,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120106.WAV,THEN I TOOK HIS CHILD THERE,Good,Excellent,4,5,1.5
69120121,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120121.WAV,I WOULD NOT MYSELF SAY THAT IT IS SO,Good,Excellent,4,5,1.5
69120123,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120123.WAV,DID I PLEASE YOU,Excellent,Good,5,4,1.5
69120140,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120140.WAV,HE STOOD AWAY FROM HER IN HIS SHAME,Good,Average,4,3,1.5
69120151,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120151.WAV,SHE HELD HER HAND TO HIM,Good,Excellent,4,5,1.5
69120165,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120165.WAV,SHE MADE ME BETTER LAST NIGHT,Good,Excellent,4,5,1.5
69120170,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6912/069120170.WAV,BUT WE HAVE LOST THE BEST OF MEN,Good,Excellent,4,5,1.5
70010001,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010001.WAV,IT WAS GOOD FOR ME,Average,Bad,3,2,1.5
70010002,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010002.WAV,WE HAVE CLIMBED ONE STEP UP THE LADDER,Average,Bad,3,2,1.5
70010003,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010003.WAV,PLUS THE KIDS REALLY LIKE THE DOGS,Average,Bad,3,2,1.5
70010004,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010004.WAV,EVEN WHEN WE LOSE IT USUALLY A VERY CLOSE GAME,Average,Good,3,4,1.5
70010005,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010005.WAV,MOSTLY THE AMERICAN COMMUNITY IN EUROPE FOLLOWS THE GAME,Bad,Good,2,4,2.0
70010006,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010006.WAV,WHAT HE WAS TALKING ABOUT WAS SPORTS IN GENERAL,Bad,Good,2,4,2.0
70010007,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010007.WAV,WAY TO HELP US ALL OUT,Average,Good,3,4,1.5
70010008,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010008.WAV,LOVELY TO MAKE YOUR ACQUAINTANCE SIR,Average,Bad,3,2,1.5
70010009,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010009.WAV,SUCCESSFUL FIRST DAY FOR COLLEGE,Average,Good,3,4,1.5
70010010,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010010.WAV,THIS IS A PRETTY GOOD PLACE TO START,Average,Good,3,4,1.5
70010011,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010011.WAV,LOVE IS A STRONG MAN IN THE MIDDLE,Average,Good,3,4,1.5
70010012,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010012.WAV,SOMEBODY LET ME KNOW WHEN IT'S OVER,Average,Good,3,4,1.5
70010013,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010013.WAV,YOU PUT IT ON WRONG,Average,Bad,3,2,1.5
70010014,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010014.WAV,COMPETITION IS GOOD FOR THE INDUSTRY,Average,Bad,3,2,1.5
70010015,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010015.WAV,SHE LOOKED ANXIOUSLY AT THE HOUSE AND STARTED,Bad,Average,2,3,1.5
70010016,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010016.WAV,THEY MAY MAKE ME MORE UNHAPPY THAN I AM,Bad,Average,2,3,1.5
70010017,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010017.WAV,SHE WOULD BE SORRY FOR HIS DEATH,Bad,Good,2,4,2.0
70010018,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010018.WAV,MY PEOPLE WILL BRING YOU TO THE SHIP,Average,Good,3,4,1.5
70010019,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010019.WAV,IT WAS A PROOF OF HIS FRIENDSHIP,Bad,Good,2,4,2.0
70010020,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7001/070010020.WAV,I FOUND I HAD NO NEED TO THINK,Bad,Good,2,4,2.0
75510004,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510004.WAV,I SHALL END BY FALLING IN LOVE WITH HER,Good,Average,4,3,1.5
75510010,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510010.WAV,IT LOOKED LIKE ONE OF ALARM TO ME,Good,Excellent,4,5,1.5
75510017,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510017.WAV,YOU SAY YOU ARE A BUSINESS MAN,Good,Excellent,4,5,1.5
75510036,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510036.WAV,WE WISH ALL MAY TAKE WORRYING BY BUS,Good,Excellent,4,5,1.5
75510038,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510038.WAV,IF SO HAD YOU NOT BETTER SHOW IT,Good,Excellent,4,5,1.5
75510041,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510041.WAV,NOT ANYONE BUT YOU,Good,Excellent,4,5,1.5
75510057,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510057.WAV,HE CAN STILL BE SAVED,Excellent,Good,5,4,1.5
75510076,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510076.WAV,IS THERE ANYTHING MORE BEFORE I GO OUT,Excellent,Good,5,4,1.5
75510086,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510086.WAV,HE PUT IT BACK IN HIS POCKET,Good,Average,4,3,1.5
75510090,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510090.WAV,I COULD NEVER APPEAR BRIGHT BEFORE THE WORLD AGAIN,Good,Excellent,4,5,1.5
75510091,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510091.WAV,TO BEEN THING I HAVE MADE UP MY MIND,Good,Average,4,3,1.5
75510099,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510099.WAV,AT NIGHT I DREAM MY HANDS,Good,Average,4,3,1.5
75510129,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER7551/075510129.WAV,WHEN IS THERE LETTER TO GO I WONDER,Good,Average,4,3,1.5
