audiofilepath,transcript,phoneme_scores
/path/to/wavs/090340002.wav,ALL THE REST YOU WILL SEE LATER FOR YOURSELF,ɔ/2.0 l/2.0 ð/2.0 ə/2.0 ɹ/2.0 ɛ/2.0 s/2.0 t/1.8 j/2.0 u/2.0 w/2.0 ɪ/2.0 l/2.0 s/2.0 i/2.0 l/2.0 eɪ/2.0 t/2.0 ɚ/2.0 f/2.0 ɔ/2.0 j/2.0 ɔ/2.0 s/2.0 ɛ/2.0 l/2.0 f/2.0
/path/to/wavs/090340007.wav,OFFER HIM THAT FROM ME AND COME,ɔː/2.0 f/2.0 ɚ/2.0 h/2.0 ɪ/2.0 m/2.0 ð/2.0 æ/2.0 t/2.0 f/2.0 ɹ/1.8 ə/2.0 m/2.0 m/2.0 i/1.8 æ/2.0 n/2.0 d/2.0 k/2.0 ə/2.0 m/2.0
/path/to/wavs/090340021.wav,BUT YOUR FRIENDS ARE PROUD AND RICH,b/2.0 ə/2.0 t/2.0 j/2.0 ɔ/2.0 f/2.0 ɹ/2.0 ɛ/2.0 n/2.0 d/2.0 z/2.0 ɑ/2.0 p/2.0 ɹ/2.0 aʊ/2.0 d/2.0 æ/2.0 n/2.0 d/2.0 ɹ/2.0 ɪ/2.0 tʃ/2.0
/path/to/wavs/090340032.wav,NO CREATURE EVER WANTED SO MUCH TO LIVE,n/2.0 oʊ/2.0 k/2.0 ɹ/2.0 iː/1.6 tʃ/2.0 ɚ/2.0 ɛ/2.0 v/2.0 ɚ/2.0 w/2.0 ɑː/2.0 n/2.0 t/2.0 ɪ/2.0 d/1.8 s/2.0 oʊ/2.0 m/2.0 ə/2.0 tʃ/2.0 t/2.0 u/1.4 l/2.0 ɪ/2.0 v/2.0
/path/to/wavs/090340039.wav,BUT THERE WAS TROUBLE ENOUGH AT THE OTHER END,b/2.0 ə/2.0 t/2.0 ð/2.0 ɛ/2.0 ɹ/2.0 w/2.0 ə/2.0 z/2.0 t/2.0 ɹ/2.0 ʌ/2.0 b/2.0 l/2.0 ɪ/2.0 n/2.0 ʌ/2.0 f/2.0 æ/2.0 t/2.0 ð/2.0 i/1.2 ʌ/2.0 ð/2.0 ɚ/2.0 ɛ/1.8 n/2.0 d/2.0
/path/to/wavs/090340041.wav,THIS IS THE STUFF TO PUT LIFE IN YOU,ð/2.0 ɪ/2.0 s/2.0 ɪ/2.0 z/2.0 ð/1.2 ə/1.2 s/2.0 t/2.0 ə/2.0 f/2.0 t/2.0 u/1.8 p/2.0 ʊ/2.0 t/2.0 l/2.0 aɪ/2.0 f/2.0 ɪ/2.0 n/2.0 j/2.0 u/2.0
/path/to/wavs/090340043.wav,WHAT ABOUT THAT LETTER YOU WERE SPEAKING OF AT BREAKFAST,w/2.0 ə/2.0 t/2.0 ə/2.0 b/2.0 aʊ/2.0 t/2.0 ð/2.0 æ/2.0 t/2.0 l/2.0 ɛ/2.0 t/2.0 ɚ/2.0 j/2.0 u/1.8 w/2.0 ɚ/2.0 s/2.0 p/2.0 iː/2.0 k/2.0 ɪ/2.0 ŋ/2.0 ə/2.0 v/2.0 æ/2.0 t/2.0 b/2.0 ɹ/2.0 ɛ/2.0 k/2.0 f/2.0 ə/2.0 s/2.0 t/2.0
/path/to/wavs/090340054.wav,AND THEIR HANDS MIGHT JOIN,æ/2.0 n/2.0 d/2.0 ð/2.0 ɛ/2.0 ɹ/2.0 h/2.0 æ/2.0 n/1.6 d/2.0 z/2.0 ɑː/1.2 n/1.2 m/2.0 aɪ/1.6 t/2.0 dʒ/2.0 ɔɪ/2.0 n/2.0
/path/to/wavs/090340071.wav,USE ME LIKE A STAFF,j/2.0 u/1.8 z/2.0 m/2.0 i/1.8 l/2.0 aɪ/2.0 k/2.0 ə/1.6 s/2.0 t/2.0 ɑ/2.0 f/2.0
/path/to/wavs/090340085.wav,I BY NO MEANS WISH TO DIE,aɪ/2.0 b/2.0 aɪ/2.0 n/2.0 oʊ/2.0 m/2.0 i/2.0 n/2.0 z/2.0 w/2.0 ɪ/2.0 ʃ/2.0 t/2.0 u/1.8 d/2.0 aɪ/2.0
/path/to/wavs/090340088.wav,YOU CAN SEE THE REST,j/2.0 u/1.8 k/2.0 æ/2.0 n/2.0 s/2.0 i/2.0 ð/2.0 ə/2.0 ɹ/2.0 ɛ/2.0 s/2.0 t/2.0
/path/to/wavs/090340090.wav,BUT WHAT ELSE HAD HE A RIGHT TO EXPECT,b/2.0 ə/2.0 t/2.0 w/2.0 ə/2.0 t/2.0 ɛ/2.0 l/2.0 s/2.0 h/2.0 æ/2.0 d/2.0 h/2.0 i/2.0 ə/1.6 ɹ/2.0 aɪ/2.0 t/2.0 t/2.0 u/1.6 ɪ/2.0 k/2.0 s/2.0 p/1.0 ɛ/2.0 k/2.0 t/2.0
/path/to/wavs/090340108.wav,I HAVE MY OWN PLAN,aɪ/2.0 h/2.0 æ/2.0 v/1.2 m/2.0 aɪ/2.0 oʊ/2.0 n/2.0 p/2.0 l/2.0 æ/2.0 n/2.0
/path/to/wavs/090340114.wav,I ASKED WAS THE CAUSE OF THE TROUBLE WAS,aɪ/2.0 ɑ/2.0 s/2.0 k/2.0 t/1.8 w/2.0 ə/1.8 z/2.0 ð/2.0 ə/2.0 k/2.0 ɔ/2.0 z/1.8 ə/1.6 v/2.0 ð/2.0 ə/2.0 t/2.0 ɹ/2.0 ʌ/2.0 b/2.0 l/2.0 w/2.0 ə/1.8 z/2.0
/path/to/wavs/090340126.wav,I AM NO LONGER A PARTNER IN THE HOUSE,aɪ/2.0 eɪ/0.8 ɛ/1.6 m/2.0 n/2.0 oʊ/2.0 l/2.0 ʌ/2.0 ŋ/2.0 ɡ/2.0 ɚ/2.0 ə/1.6 p/2.0 ɑː/2.0 ɹ/2.0 t/2.0 n/2.0 ɚ/2.0 ɪ/2.0 n/2.0 ð/2.0 ə/2.0 h/2.0 aʊ/2.0 s/2.0
/path/to/wavs/090340131.wav,IT WAS MY SECRET AND HERS,ɪ/2.0 t/2.0 w/2.0 ə/1.8 z/2.0 m/2.0 aɪ/2.0 s/2.0 iː/2.0 k/2.0 ɹ/2.0 ə/1.2 t/2.0 æ/2.0 n/2.0 d/2.0 h/2.0 ɚ/1.8 z/2.0
/path/to/wavs/090340155.wav,BUT IN THIS WORLD WE MUST CONSIDER OTHERS,b/2.0 ə/2.0 t/2.0 ɪ/2.0 n/2.0 ð/2.0 ɪ/2.0 s/2.0 w/2.0 ɚ/2.0 l/1.2 d/2.0 w/2.0 i/1.8 m/2.0 ə/2.0 s/2.0 t/2.0 k/2.0 ə/2.0 n/2.0 s/2.0 ɪ/2.0 d/2.0 ɚ/2.0 ə/2.0 ð/2.0 ɚ/2.0 z/1.8
/path/to/wavs/090340158.wav,NOT ALL THAT MUCH ANYWAY,n/2.0 ə/2.0 t/2.0 ɔ/2.0 l/2.0 ð/2.0 æ/2.0 t/2.0 m/2.0 ə/2.0 tʃ/2.0 ɛ/2.0 n/2.0 i/2.0 w/2.0 eɪ/2.0
/path/to/wavs/090340164.wav,HAVE YOU HAD SIGHT OF ANYTHING,h/2.0 æ/2.0 v/2.0 j/2.0 u/1.8 h/2.0 æ/2.0 d/2.0 s/2.0 aɪ/2.0 t/2.0 ə/2.0 v/2.0 ɛ/2.0 n/2.0 i/2.0 θ/1.8 ɪ/2.0 ŋ/2.0
/path/to/wavs/090340168.wav,THEY REMAINED THREE HOURS AT TABLE TELLING ABOUT THEIR SPORT,ð/2.0 eɪ/2.0 ɹ/2.0 ɪ/2.0 m/2.0 eɪ/1.2 n/2.0 d/2.0 θ/1.8 ɹ/2.0 i/2.0 ʌ/2.0 u/2.0 ə/2.0 z/2.0 æ/2.0 t/2.0 t/2.0 eɪ/2.0 b/2.0 l/2.0 t/2.0 ɛ/2.0 l/1.6 ɪ/1.6 ŋ/1.2 ə/2.0 b/2.0 aʊ/2.0 t/2.0 ð/2.0 ɛ/2.0 ɹ/2.0 s/2.0 p/0.8 ɔ/2.0 t/2.0
/path/to/wavs/090700006.wav,HE COULD NOT SEE HIMSELF,h/2.0 i/2.0 k/2.0 ʊ/2.0 d/2.0 n/2.0 ə/2.0 t/2.0 s/2.0 i/2.0 h/2.0 ɪ/2.0 m/2.0 s/2.0 ɛ/2.0 l/2.0 f/2.0
/path/to/wavs/090700008.wav,ONE TWICE AND THE THIRD TIME DEATH,w/2.0 ə/2.0 n/2.0 t/2.0 w/2.0 aɪ/2.0 s/2.0 æ/2.0 n/2.0 d/2.0 ð/1.8 ə/2.0 θ/2.0 ɚ/2.0 d/2.0 t/2.0 aɪ/2.0 m/2.0 d/2.0 ɛ/2.0 θ/2.0
/path/to/wavs/090700019.wav,I MUST START AT ONCE,aɪ/2.0 m/2.0 ə/2.0 s/2.0 t/2.0 s/2.0 t/2.0 ɑ/2.0 t/2.0 æ/2.0 t/2.0 w/2.0 ə/2.0 n/2.0 s/2.0
/path/to/wavs/090700042.wav,I WOULD NOT HAVE HIM BACK AGAIN IF I COULD,aɪ/2.0 w/2.0 ʊ/2.0 d/2.0 n/2.0 ə/2.0 t/2.0 h/2.0 æ/2.0 v/2.0 h/2.0 ɪ/2.0 m/2.0 b/2.0 æ/2.0 k/2.0 ə/2.0 ɡ/2.0 ɛ/1.6 n/2.0 ɪ/2.0 f/2.0 aɪ/2.0 k/2.0 ʊ/2.0 d/2.0
/path/to/wavs/090700045.wav,AN IMPORTANT PRODUCT SUCH AS THIS,æ/2.0 n/2.0 ɪ/2.0 m/2.0 p/2.0 ɔː/1.8 ɹ/1.4 t/2.0 n/2.0 t/2.0 p/2.0 ɹ/2.0 ʌ/2.0 d/2.0 ə/2.0 k/2.0 t/2.0 s/2.0 ə/2.0 tʃ/2.0 æ/2.0 z/2.0 ð/2.0 ɪ/2.0 s/2.0
/path/to/wavs/090700047.wav,MIGHT I ASK YOUR NAME,m/2.0 aɪ/2.0 t/2.0 aɪ/2.0 ɑ/2.0 s/2.0 k/2.0 j/2.0 ɔ/2.0 n/2.0 eɪ/2.0 m/2.0
/path/to/wavs/090700054.wav,HOWEVER THERE'S NO HELP FOR IT,h/2.0 aʊ/2.0 ɛ/2.0 v/2.0 ɚ/2.0 ð/2.0 ɛ/2.0 ɹ/2.0 z/1.8 n/2.0 oʊ/2.0 h/2.0 ɛ/2.0 l/2.0 p/2.0 f/2.0 ɔ/2.0 ɪ/2.0 t/2.0
/path/to/wavs/090700055.wav,WOULD IT NOT BE POSSIBLE TO FIND SUCH,w/2.0 ʊ/2.0 d/2.0 ɪ/2.0 t/2.0 n/2.0 ə/2.0 t/2.0 b/2.0 i/2.0 p/2.0 ʌ/2.0 s/2.0 ə/2.0 b/2.0 l/2.0 t/2.0 u/1.6 f/2.0 aɪ/2.0 n/2.0 d/2.0 s/2.0 ə/2.0 tʃ/2.0
/path/to/wavs/090700057.wav,HERE WE ARE THEN ALL SEATED ROUND THE TABLE,h/2.0 ɪ/2.0 ə/2.0 w/2.0 i/2.0 ɑ/2.0 ð/2.0 ɛ/2.0 n/2.0 ɔ/2.0 l/2.0 s/2.0 iː/2.0 t/2.0 ɪ/2.0 d/2.0 ɹ/2.0 aʊ/2.0 n/2.0 d/2.0 ð/2.0 ə/2.0 t/2.0 eɪ/2.0 b/2.0 l/2.0
/path/to/wavs/090700059.wav,IN CHURCH AND WAITING ON TRAINS LIKE,ɪ/2.0 n/2.0 tʃ/2.0 ɚ/1.2 tʃ/2.0 æ/2.0 n/2.0 d/2.0 w/2.0 eɪ/2.0 t/2.0 ɪ/2.0 ŋ/2.0 ə/2.0 n/2.0 t/2.0 ɹ/2.0 eɪ/2.0 n/1.2 z/1.4 l/2.0 aɪ/2.0 k/2.0
/path/to/wavs/090700065.wav,THIS WAS THE PLAN THAT SUGGESTED ITSELF,ð/2.0 ɪ/2.0 s/2.0 w/2.0 ə/1.8 z/2.0 ð/2.0 ə/2.0 p/2.0 l/2.0 æ/2.0 n/2.0 ð/2.0 æ/2.0 t/1.6 s/1.2 ə/1.2 dʒ/2.0 ɛ/1.6 s/2.0 t/2.0 ɪ/2.0 d/2.0 ɪ/2.0 t/2.0 s/2.0 ɛ/2.0 l/2.0 f/2.0
/path/to/wavs/090700081.wav,THEY ARE OUT OF THE REACH OF ACCIDENT,ð/2.0 eɪ/2.0 ɑ/2.0 aʊ/2.0 t/2.0 ə/2.0 v/2.0 ð/2.0 ə/2.0 ɹ/2.0 i/2.0 tʃ/2.0 ə/2.0 v/2.0 æ/2.0 k/2.0 s/2.0 ɪ/2.0 d/2.0 ə/2.0 n/2.0 t/2.0
/path/to/wavs/090700082.wav,THEY LIVED ON PUBLIC DEATH,ð/2.0 eɪ/2.0 l/2.0 ɪ/2.0 v/2.0 d/2.0 ə/2.0 n/2.0 p/2.0 ʌ/2.0 b/2.0 l/2.0 ɪ/2.0 k/2.0 d/2.0 ɛ/2.0 θ/2.0
/path/to/wavs/090700108.wav,HE MIGHT MARRY A GIRL WITH MONEY,h/2.0 i/2.0 m/2.0 aɪ/2.0 t/2.0 m/2.0 æ/2.0 ɹ/2.0 i/2.0 ə/2.0 ɡ/2.0 ɚ/2.0 l/2.0 w/2.0 ɪ/2.0 ð/1.6 m/2.0 ʌ/2.0 n/2.0 i/2.0
/path/to/wavs/090700111.wav,AT LAST HOWEVER THE PARTY WAS MADE UP,æ/2.0 t/2.0 l/2.0 ɑ/2.0 s/2.0 t/2.0 h/2.0 aʊ/2.0 ɛ/2.0 v/2.0 ɚ/2.0 ð/2.0 ə/2.0 p/2.0 ɑː/2.0 ɹ/2.0 t/2.0 i/2.0 w/2.0 ə/1.8 z/2.0 m/2.0 eɪ/2.0 d/2.0 ə/2.0 p/2.0
/path/to/wavs/090700117.wav,I AM AFRAID HE WILL LEAVE US WITHOUT PITY,aɪ/2.0 ə/1.2 m/2.0 ə/2.0 f/2.0 ɹ/2.0 eɪ/2.0 d/2.0 h/2.0 i/2.0 w/2.0 ɪ/2.0 l/2.0 l/2.0 i/2.0 v/2.0 ə/2.0 s/2.0 w/2.0 ɪ/2.0 ð/1.8 aʊ/2.0 t/2.0 p/2.0 ɪ/2.0 t/2.0 i/2.0
/path/to/wavs/090700127.wav,THIS SHALL BE THE PRICE OF HIS LIFE,ð/2.0 ɪ/2.0 s/2.0 ʃ/2.0 ə/2.0 l/2.0 b/2.0 i/2.0 ð/2.0 ə/2.0 p/2.0 ɹ/2.0 aɪ/2.0 s/2.0 ə/2.0 v/1.8 h/2.0 ɪ/2.0 z/1.8 l/2.0 aɪ/2.0 f/2.0
/path/to/wavs/090700148.wav,THE COUNTRY IS PLEASANT FOR EXERCISE,ð/2.0 ə/2.0 k/2.0 ʌ/2.0 n/2.0 t/2.0 ɹ/2.0 i/2.0 ɪ/2.0 z/2.0 p/2.0 l/2.0 ɛ/2.0 z/2.0 n/2.0 t/2.0 f/2.0 ɔ/2.0 ɛ/2.0 k/2.0 s/2.0 ɚ/2.0 s/2.0 aɪ/2.0 z/1.8
/path/to/wavs/090700164.wav,I HAD AN APPOINTMENT HERE AT HALF PAST NIGHT,aɪ/2.0 h/2.0 æ/2.0 d/2.0 æ/2.0 n/2.0 ə/2.0 p/2.0 ɔɪ/2.0 n/2.0 t/2.0 m/2.0 ə/2.0 n/2.0 t/2.0 h/2.0 ɪ/2.0 ə/2.0 æ/2.0 t/2.0 h/2.0 ɑ/2.0 f/2.0 p/2.0 ɑ/2.0 s/2.0 t/2.0 n/2.0 aɪ/2.0 t/2.0
/path/to/wavs/090700172.wav,I THINK WE SHOULD BUILD GOOD RELATIONSHIP WITH THEM,aɪ/2.0 θ/2.0 ɪ/2.0 ŋ/2.0 k/2.0 w/2.0 i/2.0 ʃ/2.0 ʊ/2.0 d/2.0 b/2.0 ɪ/2.0 l/2.0 d/2.0 ɡ/2.0 ʊ/2.0 d/2.0 ɹ/2.0 ɪ/2.0 l/2.0 eɪ/2.0 ʃ/2.0 n/2.0 ʃ/2.0 ɪ/2.0 p/2.0 w/2.0 ɪ/2.0 ð/2.0 ð/1.6 ə/2.0 m/1.6
/path/to/wavs/095560005.wav,I WANT TO BE ON THE SPOT TO HELP,aɪ/2.0 w/2.0 ɑ/2.0 n/2.0 t/1.8 t/2.0 u/1.8 b/2.0 i/2.0 ə/1.8 n/2.0 ð/2.0 ə/2.0 s/2.0 p/2.0 ə/2.0 t/2.0 t/2.0 u/2.0 h/1.6 ɛ/1.2 l/1.2 p/1.6
/path/to/wavs/095560008.wav,HE MUST CONSIDER WHAT TO DO NEXT,h/2.0 i/2.0 m/2.0 ə/2.0 s/2.0 t/2.0 k/2.0 ə/1.6 n/2.0 s/2.0 ɪ/0.0 d/1.6 ə/1.2 w/2.0 ə/2.0 t/1.8 t/2.0 u/1.8 d/2.0 u/1.8 n/2.0 ɛ/2.0 k/2.0 s/2.0 t/2.0
/path/to/wavs/095560010.wav,SHALL I FEET HIM DOWN,ʃ/2.0 ə/2.0 l/2.0 aɪ/2.0 f/1.6 i/0.6 t/1.6 h/2.0 ɪ/2.0 m/2.0 d/2.0 aʊ/2.0 n/2.0
/path/to/wavs/095560017.wav,MY FATHER THINKS TO PAINT THEM,m/2.0 aɪ/2.0 f/2.0 ɑː/2.0 ð/2.0 ɚ/2.0 θ/1.6 ɪ/2.0 ŋ/2.0 k/2.0 s/2.0 t/2.0 u/1.8 p/2.0 eɪ/2.0 n/2.0 t/2.0 ð/2.0 ɛ/1.8 m/2.0
/path/to/wavs/095560031.wav,NOTHING COULD TRUE HIM FROM HIS PURPOSE,n/2.0 ʌ/2.0 θ/1.8 ɪ/2.0 ŋ/2.0 k/2.0 ʊ/2.0 d/2.0 t/2.0 ɹ/2.0 u/2.0 h/2.0 ɪ/2.0 m/2.0 f/2.0 ɹ/2.0 ə/2.0 m/2.0 h/2.0 ɪ/2.0 z/2.0 p/2.0 ɜː/2.0 p/2.0 ə/2.0 s/2.0
/path/to/wavs/095560037.wav,DO NOT BE ANXIOUS ALL IS WHERE,d/2.0 ʊ/1.8 n/2.0 ə/2.0 t/2.0 b/2.0 i/2.0 æ/1.6 ŋ/0.6 k/0.4 ʃ/1.6 ə/1.6 s/1.4 ɔ/2.0 l/2.0 ɪ/2.0 z/2.0 w/2.0 ɛ/1.8 ɹ/1.8
/path/to/wavs/095560051.wav,HOWEVER HE PULLED HIMSELF TOGETHER QUICKLY,h/2.0 aʊ/2.0 ɛ/2.0 v/2.0 ɚ/2.0 h/2.0 i/2.0 p/2.0 ʊ/2.0 l/1.4 d/2.0 h/2.0 ɪ/2.0 m/2.0 s/2.0 ɛ/2.0 l/2.0 f/2.0 t/2.0 ə/2.0 ɡ/2.0 ɛ/2.0 ð/2.0 ə/2.0 k/2.0 w/2.0 ɪ/2.0 k/2.0 l/2.0 i/2.0
/path/to/wavs/095560054.wav,HOW PLEASANT HER MANNER IS,h/2.0 aʊ/2.0 p/2.0 l/2.0 ɛ/2.0 z/2.0 n/2.0 t/2.0 h/2.0 ɚ/1.6 m/2.0 æ/1.6 n/2.0 ə/2.0 ɪ/1.6 z/1.4
/path/to/wavs/095560069.wav,THE HANDS POINTED FOR FOUR OH CLOTH,ð/2.0 ə/2.0 h/2.0 æ/2.0 n/2.0 d/2.0 z/2.0 ɑː/1.2 n/1.2 p/2.0 ɔɪ/1.6 n/2.0 t/2.0 ɪ/2.0 d/2.0 f/2.0 ɔ/2.0 f/2.0 ɔ/2.0 oʊ/1.4 k/2.0 l/2.0 ə/2.0 θ/1.8
/path/to/wavs/095560080.wav,DO NOT EXPECT SO MUCH FOR MY KINDNESS,d/2.0 ʊ/1.8 n/2.0 ə/2.0 t/2.0 ɪ/2.0 k/2.0 s/2.0 p/2.0 ɛ/2.0 k/1.8 t/2.0 s/2.0 oʊ/2.0 m/2.0 ə/2.0 tʃ/2.0 f/2.0 ɔ/2.0 m/2.0 aɪ/2.0 k/2.0 aɪ/2.0 n/2.0 d/2.0 n/2.0 ə/2.0 s/2.0
/path/to/wavs/095560083.wav,HOWEVER I KNOW WHAT HIS ADVICE JUST NOW WOULD BE,h/2.0 aʊ/2.0 ɛ/2.0 v/2.0 ə/2.0 aɪ/2.0 n/2.0 oʊ/2.0 w/2.0 ə/2.0 t/2.0 h/2.0 ɪ/2.0 z/2.0 ə/2.0 d/2.0 v/1.8 aɪ/2.0 s/2.0 dʒ/2.0 ə/2.0 s/2.0 t/2.0 n/2.0 aʊ/2.0 w/2.0 ʊ/2.0 d/2.0 b/2.0 i/1.8
/path/to/wavs/095560108.wav,THESE WORDS CHEERED ME UP,ð/2.0 i/2.0 z/2.0 w/2.0 ɚ/2.0 d/1.6 z/1.6 tʃ/2.0 ɪ/1.6 ə/1.6 d/2.0 m/2.0 i/2.0 ə/2.0 p/2.0
/path/to/wavs/095560115.wav,WE SHELL HAVE A SOME TROUBLE,w/2.0 i/2.0 ʃ/2.0 ɛ/2.0 l/2.0 h/2.0 æ/2.0 v/2.0 ə/2.0 s/2.0 ə/2.0 m/2.0 t/2.0 ɹ/2.0 ʌ/2.0 b/2.0 l/2.0
/path/to/wavs/095560129.wav,THERE WILL PROBABLY BE NONE,ð/1.8 ɛ/2.0 ɹ/2.0 w/2.0 ɪ/2.0 l/1.6 p/2.0 ɹ/2.0 ʌ/2.0 b/2.0 ə/1.6 b/1.2 l/2.0 i/2.0 b/2.0 i/1.8 n/2.0 ə/1.4 n/2.0
/path/to/wavs/095560133.wav,HE AND HIS BROTHER SEEMED TO CHANGE PLACES,h/2.0 i/1.8 æ/2.0 n/2.0 d/2.0 h/2.0 ɪ/2.0 z/1.6 b/2.0 ɹ/2.0 ʌ/2.0 ð/2.0 ə/2.0 s/2.0 i/2.0 m/2.0 d/2.0 t/2.0 u/1.8 tʃ/2.0 eɪ/2.0 n/2.0 dʒ/2.0 p/2.0 l/2.0 eɪ/2.0 s/2.0 ɪ/2.0 z/1.8
/path/to/wavs/095560150.wav,HE WAS NOT A PROPER PARTNER FOR HER,h/2.0 i/2.0 w/2.0 ə/2.0 z/2.0 n/2.0 ə/2.0 t/2.0 ə/1.8 p/2.0 ɹ/2.0 ʌ/2.0 p/2.0 ə/2.0 p/2.0 ɑː/2.0 t/2.0 n/2.0 ə/2.0 f/2.0 ɔ/1.8 h/2.0 ɚ/2.0
/path/to/wavs/095560153.wav,I THOUGHT IT MIGHT HAVE A REACHED YOUR AIRS,aɪ/2.0 θ/2.0 ɔ/2.0 t/2.0 ɪ/2.0 t/2.0 m/2.0 aɪ/2.0 t/2.0 h/2.0 æ/2.0 v/2.0 ə/2.0 ɹ/2.0 i/2.0 tʃ/2.0 t/2.0 j/2.0 ɔ/2.0 ɛ/2.0 ɹ/2.0 z/1.8
/path/to/wavs/095560163.wav,I MIGHT AS WELL GO,aɪ/2.0 m/2.0 aɪ/2.0 t/2.0 æ/2.0 z/2.0 w/2.0 ɛ/2.0 l/1.6 ɡ/2.0 oʊ/2.0
/path/to/wavs/095560164.wav,WHEN I SEE IT REACH YOUR HAND I FINE,w/2.0 ɛ/2.0 n/2.0 aɪ/2.0 s/2.0 i/2.0 ɪ/1.8 t/2.0 ɹ/2.0 i/1.8 tʃ/1.8 j/2.0 ʊ/2.0 ə/2.0 h/2.0 æ/2.0 n/2.0 d/2.0 aɪ/2.0 f/2.0 aɪ/2.0 n/1.6
/path/to/wavs/095560170.wav,OH HOW PAINFUL ALL THIS IS,oʊ/2.0 h/2.0 aʊ/2.0 p/2.0 eɪ/2.0 n/2.0 f/2.0 l/2.0 ɔ/2.0 l/2.0 ð/2.0 ɪ/2.0 s/2.0 ɪ/2.0 z/1.8
/path/to/wavs/096000002.wav,BUT IT IS STILL ONLY THE FIRST QUARTER.,b/2.0 ə/1.6 t/0.8 ɪ/2.0 t/2.0 ɪ/2.0 z/2.0 s/2.0 t/2.0 ɪ/2.0 l/2.0 oʊ/0.4 n/0.0 l/1.2 i/0.8 ð/2.0 i/1.6 f/2.0 ɚ/2.0 s/2.0 t/2.0 k/2.0 w/1.6 ɔː/0.0 ɹ/1.2 t/2.0 ɚ/2.0
/path/to/wavs/096000003.wav,"AND FOR ALL YOU KNOW, YOU COULD BE RIGHT!",æ/2.0 n/2.0 d/2.0 f/2.0 ɔ/2.0 ɔ/1.6 l/2.0 j/2.0 u/1.6 n/1.6 oʊ/0.8 j/2.0 u/2.0 k/2.0 ʊ/0.0 d/0.0 b/2.0 i/2.0 ɹ/2.0 aɪ/1.6 t/2.0
/path/to/wavs/096000004.wav,WE ARE GOING TO KILL THEM BUT NOT THAT WAY.,w/2.0 i/2.0 ɑ/2.0 ɡ/2.0 oʊ/2.0 ɪ/0.0 ŋ/0.0 t/2.0 u/1.4 k/2.0 ɪ/2.0 l/2.0 ð/1.6 ɛ/0.4 m/0.4 b/2.0 ə/2.0 t/2.0 n/2.0 ə/0.4 t/0.0 ð/2.0 æ/2.0 t/2.0 w/2.0 eɪ/1.2
/path/to/wavs/096000005.wav,I HAVE LOOKED WITH MY VERY EYES ON HELL.,aɪ/2.0 h/2.0 æ/2.0 v/2.0 l/2.0 ʊ/2.0 k/2.0 t/0.8 w/2.0 ɪ/2.0 ð/1.8 m/2.0 aɪ/2.0 v/1.2 ɛ/0.8 ɹ/0.8 i/2.0 aɪ/2.0 z/0.0 ə/2.0 n/2.0 h/2.0 ɛ/0.0 l/1.6
/path/to/wavs/096000006.wav,IT WAS LIKE THEY WERE LOST OR SOMETHING.,ɪ/2.0 t/2.0 w/2.0 ə/2.0 z/0.0 l/2.0 aɪ/2.0 k/2.0 ð/2.0 eɪ/1.8 w/0.0 ə/0.2 l/2.0 ə/0.6 s/2.0 t/2.0 ɔ/1.8 s/2.0 ʌ/0.0 m/2.0 θ/1.8 ɪ/2.0 ŋ/2.0
/path/to/wavs/096000007.wav,"HE MADE NO MOVE: IT WOULD COME, WHAT WOULD COME.",h/2.0 i/1.8 m/2.0 eɪ/1.6 d/0.4 n/2.0 oʊ/2.0 m/2.0 u/2.0 v/1.8 ɪ/2.0 t/2.0 w/2.0 ʊ/2.0 d/0.0 k/1.6 ə/0.0 m/2.0 w/2.0 ə/1.6 t/2.0 w/2.0 ʊ/2.0 d/2.0 k/2.0 ə/0.0 m/2.0
/path/to/wavs/096000008.wav,HE WAS THERE WHEN HIS BEST FRIEND ASKED HER OUT.,h/2.0 i/1.8 w/2.0 ə/2.0 z/2.0 ð/2.0 ɛ/2.0 ɹ/2.0 w/2.0 ɛ/2.0 n/2.0 h/2.0 ɪ/1.6 z/0.0 b/2.0 ɛ/2.0 s/2.0 t/2.0 f/2.0 ɹ/2.0 ɛ/1.2 n/1.6 d/2.0 ɑ/2.0 s/2.0 k/2.0 t/0.8 h/2.0 ɚ/2.0 aʊ/0.4 t/2.0
/path/to/wavs/096000009.wav,WHAT WAS HE EVEN ABOUT TO SAY?,w/2.0 ə/2.0 t/1.8 w/2.0 ə/1.8 z/0.0 h/2.0 i/1.6 iː/0.0 v/2.0 n/2.0 ə/2.0 b/2.0 aʊ/2.0 t/1.8 t/2.0 u/1.6 s/2.0 eɪ/0.4
/path/to/wavs/096000010.wav,I THOUGHT I WOULD NEVER SMILE AGAIN.,aɪ/2.0 θ/0.8 ɔ/0.0 t/0.0 aɪ/2.0 w/0.0 ʊ/2.0 d/2.0 n/2.0 ɛ/0.4 v/2.0 ɚ/2.0 s/2.0 m/1.2 aɪ/0.0 l/0.8 ə/2.0 ɡ/2.0 ɛ/1.2 n/2.0
/path/to/wavs/096000011.wav,YOU AND I WANT THE SAME THING.,j/2.0 u/1.4 æ/1.6 n/1.6 d/0.8 aɪ/2.0 w/2.0 ɑ/2.0 n/2.0 t/1.8 ð/2.0 ə/2.0 s/2.0 eɪ/1.8 m/1.8 θ/1.8 ɪ/2.0 ŋ/2.0
