audio_path,transcript,chosen,rejected,dpo_weight
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5418/054180091.WAV,THEN THE STORY WAS FINISHED,ð/Excellent ɛ/Excellent n/Excellent ð/Excellent ə/Excellent s/Excellent t/Excellent ɔː/Excellent ɹ/Excellent i/Excellent w/Excellent ə/Excellent z/Good f/Excellent ɪ/Excellent n/Excellent ɪ/Excellent ʃ/Excellent t/Excellent,ð/Good ɛ/Good n/Good ð/Good ə/Good s/Good t/Good ɔː/Good ɹ/Good i/Good w/Good ə/Good z/Excellent f/Good ɪ/Good n/Good ɪ/Good ʃ/Good t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5418/054180096.WAV,I LIKE TO MEET HIM,aɪ/Excellent l/Excellent aɪ/Excellent k/Excellent t/Excellent u/Good m/Excellent i/Excellent t/Excellent h/Excellent ɪ/Excellent m/Excellent,aɪ/Good l/Good aɪ/Good k/Good t/Good u/Excellent m/Good i/Good t/Good h/Good ɪ/Good m/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5418/054180111.WAV,I HOPE YOU DON'T MIND DRIVING,aɪ/Excellent h/Excellent oʊ/Excellent p/Excellent j/Excellent u/Excellent d/Excellent oʊ/Excellent n/Excellent t/Good m/Excellent aɪ/Excellent n/Excellent d/Good d/Excellent ɹ/Excellent aɪ/Excellent v/Excellent ɪ/Excellent ŋ/Good,aɪ/Good h/Good oʊ/Good p/Good j/Good u/Good d/Good oʊ/Good n/Good t/Excellent m/Good aɪ/Good n/Good d/Excellent d/Good ɹ/Good aɪ/Good v/Good ɪ/Good ŋ/Excellent,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5418/054180123.WAV,I HAD LEARNED WHAT I NEEDED,aɪ/Excellent h/Excellent æ/Excellent d/Excellent l/Excellent ɜː/Excellent n/Excellent ɪ/Average d/Excellent w/Excellent ə/Excellent t/Excellent aɪ/Excellent n/Excellent iː/Excellent d/Excellent ɪ/Excellent d/Excellent,aɪ/Good h/Good æ/Good d/Good l/Good ɜː/Good n/Good ɪ/Good d/Good w/Good ə/Good t/Good aɪ/Good n/Good iː/Good d/Good ɪ/Good d/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5418/054180126.WAV,NEVER AGAIN COULD SHE CLOSE THEM,n/Excellent ɛ/Excellent v/Excellent ɚ/Excellent ə/Excellent ɡ/Excellent ɛ/Excellent n/Excellent k/Excellent ʊ/Excellent d/Excellent ʃ/Excellent i/Good k/Excellent l/Excellent oʊ/Excellent z/Good ð/Excellent ə/Excellent m/Excellent,n/Good ɛ/Good v/Good ɚ/Good ə/Good ɡ/Good ɛ/Good n/Good k/Good ʊ/Good d/Good ʃ/Good i/Average k/Good l/Good oʊ/Good z/Average ð/Good ə/Good m/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5418/054180130.WAV,BUT THEY MUST BE NICE ONES LIKE YOURS YOU KNOW,b/Excellent ə/Excellent t/Excellent ð/Excellent eɪ/Excellent m/Excellent ə/Excellent s/Excellent t/Excellent b/Excellent i/Good n/Excellent aɪ/Excellent s/Excellent w/Excellent ə/Good n/Excellent z/Excellent l/Excellent aɪ/Excellent k/Excellent j/Excellent ɔ/Excellent ɹ/Excellent z/Good j/Excellent u/Excellent n/Excellent oʊ/Excellent,b/Good ə/Good t/Good ð/Good eɪ/Good m/Good ə/Good s/Good t/Good b/Good i/Excellent n/Good aɪ/Good s/Good w/Good ə/Excellent n/Good z/Good l/Good aɪ/Good k/Good j/Good ɔ/Good ɹ/Good z/Excellent j/Good u/Good n/Good oʊ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5418/054180174.WAV,MEET ME HERE AT THE SAME HOUR TOMORROW,m/Excellent i/Excellent t/Excellent m/Excellent i/Good h/Excellent ɪ/Excellent ə/Excellent æ/Excellent t/Excellent ð/Excellent ə/Excellent s/Excellent eɪ/Excellent m/Excellent aʊ/Excellent ə/Excellent t/Excellent ə/Excellent m/Excellent ʌ/Excellent ɹ/Excellent oʊ/Excellent,m/Good i/Good t/Good m/Good i/Average h/Good ɪ/Good ə/Good æ/Good t/Good ð/Good ə/Good s/Good eɪ/Good m/Good aʊ/Good ə/Good t/Good ə/Good m/Good ʌ/Good ɹ/Good oʊ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5424/054240002.WAV,AT THAT TIME TOO OF ALL OTHERS,æ/Excellent t/Excellent ð/Excellent æ/Excellent t/Excellent t/Excellent aɪ/Excellent m/Excellent t/Excellent u/Excellent ə/Excellent v/Excellent ɔ/Excellent l/Excellent ə/Excellent ð/Excellent ɚ/Excellent z/Good,æ/Good t/Good ð/Good æ/Good t/Good t/Good aɪ/Good m/Good t/Good u/Good ə/Good v/Good ɔ/Good l/Good ə/Good ð/Good ɚ/Good z/Average,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5424/054240025.WAV,HIS OWN GIRL MIND YOU,h/Excellent ɪ/Excellent z/Good oʊ/Average n/Excellent ɡ/Excellent ɚ/Average l/Good m/Excellent aɪ/Good n/Excellent d/Excellent j/Excellent u/Good,h/Good ɪ/Good z/Excellent oʊ/Good n/Good ɡ/Good ɚ/Bad l/Average m/Good aɪ/Excellent n/Good d/Good j/Good u/Excellent,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5424/054240038.WAV,IT WAS PART OF OUR WORK,ɪ/Excellent t/Excellent w/Excellent ə/Excellent z/Excellent p/Excellent ɑ/Excellent t/Excellent ə/Excellent v/Excellent aʊ/Good ɚ/Good w/Excellent ɚ/Excellent k/Excellent,ɪ/Good t/Good w/Good ə/Good z/Good p/Good ɑ/Good t/Good ə/Good v/Good aʊ/Average ɚ/Average w/Good ɚ/Good k/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5424/054240039.WAV,IN THE AFTERNOON I SAW HIM,ɪ/Excellent n/Excellent ð/Good ə/Good ɑː/Excellent f/Excellent t/Excellent ə/Excellent n/Excellent uː/Excellent n/Good aɪ/Excellent s/Excellent ɔ/Good h/Excellent ɪ/Excellent m/Excellent,ɪ/Good n/Good ð/Average ə/Average ɑː/Good f/Good t/Good ə/Good n/Good uː/Good n/Average aɪ/Good s/Good ɔ/Excellent h/Good ɪ/Good m/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5424/054240048.WAV,AND I DON'T ALWAYS TRY,æ/Excellent n/Excellent d/Good aɪ/Excellent d/Excellent oʊ/Good n/Excellent t/Excellent ɔː/Excellent l/Excellent w/Excellent eɪ/Excellent z/Excellent t/Excellent ɹ/Excellent aɪ/Excellent,æ/Good n/Good d/Excellent aɪ/Good d/Good oʊ/Excellent n/Good t/Good ɔː/Good l/Good w/Good eɪ/Good z/Good t/Good ɹ/Good aɪ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5424/054240053.WAV,HOW MANY PEOPLE ARE THERE IN MY FAMILY,h/Excellent aʊ/Excellent m/Excellent ɛ/Excellent n/Excellent i/Excellent p/Excellent iː/Excellent p/Excellent l/Excellent ɑ/Excellent ð/Excellent ɛ/Excellent ɹ/Excellent ɪ/Excellent n/Excellent m/Excellent aɪ/Excellent f/Excellent æ/Excellent m/Excellent ə/Excellent l/Excellent i/Excellent,h/Good aʊ/Good m/Good ɛ/Good n/Good i/Good p/Good iː/Good p/Good l/Good ɑ/Good ð/Good ɛ/Good ɹ/Good ɪ/Good n/Good m/Good aɪ/Good f/Good æ/Good m/Good ə/Good l/Good i/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5424/054240079.WAV,I CANNOT ASK YOU,aɪ/Excellent k/Excellent æ/Excellent n/Excellent ə/Excellent t/Excellent ɑ/Excellent s/Excellent k/Excellent j/Excellent u/Good,aɪ/Good k/Good æ/Good n/Good ə/Good t/Good ɑ/Good s/Good k/Good j/Good u/Average,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5424/054240091.WAV,COULD IT SEE HIM,k/Excellent ʊ/Excellent d/Excellent ɪ/Excellent t/Excellent s/Excellent i/Excellent h/Excellent ɪ/Excellent m/Average,k/Good ʊ/Good d/Good ɪ/Good t/Good s/Good i/Good h/Good ɪ/Good m/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5424/054240093.WAV,WHERE MUST I GO,w/Excellent ɛ/Good ɹ/Good m/Excellent ə/Excellent s/Excellent t/Excellent aɪ/Excellent ɡ/Excellent oʊ/Excellent,w/Good ɛ/Excellent ɹ/Average m/Good ə/Good s/Good t/Good aɪ/Good ɡ/Good oʊ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5424/054240094.WAV,LOOK AT MY FACE,l/Excellent ʊ/Excellent k/Excellent æ/Excellent t/Excellent m/Excellent aɪ/Excellent f/Excellent eɪ/Excellent s/Excellent,l/Good ʊ/Good k/Good æ/Good t/Good m/Good aɪ/Good f/Good eɪ/Good s/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5424/054240097.WAV,HERE IT IS AND YOU CAN READ FOR YOURSELF,h/Excellent ɪ/Excellent ə/Excellent ɪ/Excellent t/Excellent ɪ/Excellent z/Excellent æ/Excellent n/Excellent d/Excellent j/Excellent u/Good k/Excellent æ/Excellent n/Excellent ɹ/Excellent i/Excellent d/Excellent f/Excellent ɔ/Excellent j/Excellent ɔ/Excellent ɹ/Excellent s/Excellent ɛ/Excellent l/Excellent f/Excellent,h/Good ɪ/Good ə/Good ɪ/Good t/Good ɪ/Good z/Good æ/Good n/Good d/Good j/Good u/Excellent k/Good æ/Good n/Good ɹ/Good i/Good d/Good f/Good ɔ/Good j/Good ɔ/Good ɹ/Good s/Good ɛ/Good l/Good f/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5424/054240099.WAV,SHE HAD NOT AGAIN I LEARNED TO LOVE HER COUSIN,ʃ/Excellent i/Good h/Excellent æ/Excellent d/Excellent n/Excellent ə/Excellent t/Excellent ə/Excellent ɡ/Excellent ɛ/Excellent n/Excellent aɪ/Excellent l/Excellent ɜː/Excellent n/Excellent ɪ/Average d/Excellent t/Excellent u/Excellent l/Excellent ə/Excellent v/Excellent h/Excellent ɚ/Good k/Excellent ʌ/Excellent z/Excellent n/Excellent,ʃ/Good i/Average h/Good æ/Good d/Good n/Good ə/Good t/Good ə/Good ɡ/Good ɛ/Good n/Good aɪ/Good l/Good ɜː/Good n/Good ɪ/Good d/Good t/Good u/Good l/Good ə/Good v/Good h/Good ɚ/Excellent k/Good ʌ/Good z/Good n/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5424/054240109.WAV,YOU MUST DO YOU BEST,j/Excellent u/Good m/Excellent ə/Excellent s/Excellent t/Excellent d/Excellent ʊ/Good j/Excellent u/Good b/Excellent ɛ/Excellent s/Excellent t/Excellent,j/Good u/Average m/Good ə/Good s/Good t/Good d/Good ʊ/Average j/Good u/Average b/Good ɛ/Good s/Good t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5424/054240115.WAV,SHE WAS ALONE HIS LIGHT LOST,ʃ/Excellent i/Good w/Excellent ə/Excellent z/Good ə/Excellent l/Excellent oʊ/Excellent n/Excellent h/Excellent ɪ/Excellent z/Good l/Excellent aɪ/Excellent t/Excellent l/Excellent ə/Excellent s/Excellent t/Excellent,ʃ/Good i/Excellent w/Good ə/Good z/Excellent ə/Good l/Good oʊ/Good n/Good h/Good ɪ/Good z/Average l/Good aɪ/Good t/Good l/Good ə/Good s/Good t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5424/054240116.WAV,AND CAN YOU TEACH ME THEN,æ/Excellent n/Excellent d/Excellent k/Excellent æ/Excellent n/Excellent j/Excellent u/Good t/Excellent i/Excellent tʃ/Excellent m/Excellent i/Good ð/Excellent ɛ/Excellent n/Excellent,æ/Good n/Good d/Good k/Good æ/Good n/Good j/Good u/Excellent t/Good i/Good tʃ/Good m/Good i/Excellent ð/Good ɛ/Good n/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5424/054240117.WAV,I SURE GET MY HAND OUT,aɪ/Excellent ʃ/Excellent ʊ/Good ə/Good ɡ/Excellent ɛ/Good t/Excellent m/Excellent aɪ/Excellent h/Excellent æ/Excellent n/Excellent d/Excellent aʊ/Excellent t/Excellent,aɪ/Good ʃ/Good ʊ/Excellent ə/Average ɡ/Good ɛ/Excellent t/Good m/Good aɪ/Good h/Good æ/Good n/Good d/Good aʊ/Good t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5424/054240125.WAV,BUT YOU SHALL LISTEN TO ME,b/Excellent ə/Excellent t/Excellent j/Excellent u/Good ʃ/Excellent ə/Bad l/Good l/Excellent ɪ/Excellent s/Excellent n/Excellent t/Excellent u/Good m/Excellent i/Good,b/Good ə/Good t/Good j/Good u/Average ʃ/Good ə/Average l/Excellent l/Good ɪ/Good s/Good n/Good t/Good u/Average m/Good i/Average,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5424/054240126.WAV,BUT THERE WERE OTHERS ALSO PRESENT,b/Excellent ə/Excellent t/Excellent ð/Excellent ɛ/Excellent ɹ/Excellent w/Excellent ə/Excellent ʌ/Excellent ð/Excellent ə/Excellent z/Good ɔː/Excellent l/Excellent s/Good oʊ/Excellent p/Excellent ɹ/Excellent ɛ/Excellent z/Excellent n/Excellent t/Excellent,b/Good ə/Good t/Good ð/Good ɛ/Good ɹ/Good w/Good ə/Good ʌ/Good ð/Good ə/Good z/Average ɔː/Good l/Good s/Excellent oʊ/Good p/Good ɹ/Good ɛ/Good z/Good n/Good t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5424/054240138.WAV,BUT YOU MUST HAVE SOMETHING TO EAT,b/Excellent ə/Excellent t/Excellent j/Excellent u/Good m/Excellent ə/Excellent s/Good t/Excellent h/Excellent æ/Excellent v/Excellent s/Excellent ʌ/Excellent m/Excellent θ/Good ɪ/Excellent ŋ/Excellent t/Excellent u/Good i/Excellent t/Excellent,b/Good ə/Good t/Good j/Good u/Average m/Good ə/Good s/Average t/Good h/Good æ/Good v/Good s/Good ʌ/Good m/Good θ/Average ɪ/Good ŋ/Good t/Good u/Average i/Good t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5424/054240152.WAV,NO ONE SAW IT FOR A MOMENT OR SO,n/Excellent oʊ/Excellent w/Excellent ə/Average n/Excellent s/Excellent ɔ/Good ɪ/Excellent t/Excellent f/Excellent ɔ/Excellent ə/Excellent m/Excellent oʊ/Excellent m/Excellent ə/Excellent n/Excellent t/Excellent ɔ/Good s/Excellent oʊ/Excellent,n/Good oʊ/Good w/Good ə/Bad n/Good s/Good ɔ/Average ɪ/Good t/Good f/Good ɔ/Good ə/Good m/Good oʊ/Good m/Good ə/Good n/Good t/Good ɔ/Average s/Good oʊ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5551/055510024.WAV,I HAVE LIVED IN THE PLACE,aɪ/Excellent h/Excellent æ/Excellent v/Excellent l/Excellent ɪ/Excellent v/Excellent d/Excellent ɪ/Excellent n/Excellent ð/Excellent ə/Excellent p/Excellent l/Excellent eɪ/Excellent s/Excellent,aɪ/Good h/Good æ/Good v/Good l/Good ɪ/Good v/Good d/Good ɪ/Good n/Good ð/Good ə/Good p/Good l/Good eɪ/Good s/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5551/055510029.WAV,WHEN COULD WE DO IT,w/Excellent ɛ/Excellent n/Excellent k/Excellent ʊ/Excellent d/Excellent w/Excellent i/Good d/Excellent ʊ/Good ɪ/Excellent t/Excellent,w/Good ɛ/Good n/Good k/Good ʊ/Good d/Good w/Good i/Average d/Good ʊ/Excellent ɪ/Good t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5551/055510046.WAV,SHE IS BETTER OFF THAN I CAN MAKE HER,ʃ/Excellent i/Good ɪ/Excellent z/Excellent b/Excellent ɛ/Excellent t/Excellent ɚ/Excellent ə/Excellent f/Good ð/Excellent æ/Good n/Excellent aɪ/Excellent k/Excellent æ/Excellent n/Excellent m/Excellent eɪ/Excellent k/Excellent h/Excellent ɚ/Excellent,ʃ/Good i/Average ɪ/Good z/Good b/Good ɛ/Good t/Good ɚ/Good ə/Good f/Average ð/Good æ/Average n/Good aɪ/Good k/Good æ/Good n/Good m/Good eɪ/Good k/Good h/Good ɚ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5551/055510061.WAV,BUT SHE COULD NEVER BE CROSS WITH HIM,b/Excellent ə/Excellent t/Excellent ʃ/Excellent i/Good k/Excellent ʊ/Excellent d/Excellent n/Excellent ɛ/Excellent v/Excellent ɚ/Excellent b/Excellent i/Excellent k/Excellent ɹ/Excellent ɔ/Average s/Excellent w/Excellent ɪ/Excellent ð/Good h/Excellent ɪ/Excellent m/Good,b/Good ə/Good t/Good ʃ/Good i/Average k/Good ʊ/Good d/Good n/Good ɛ/Good v/Good ɚ/Good b/Good i/Good k/Good ɹ/Good ɔ/Good s/Good w/Good ɪ/Good ð/Excellent h/Good ɪ/Good m/Average,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5551/055510067.WAV,HE WOULD BE GOING AWAY,h/Excellent i/Good w/Excellent ʊ/Excellent d/Excellent b/Excellent i/Excellent ɡ/Excellent oʊ/Excellent ɪ/Excellent ŋ/Excellent ə/Excellent w/Excellent eɪ/Excellent,h/Good i/Excellent w/Good ʊ/Good d/Good b/Good i/Good ɡ/Good oʊ/Good ɪ/Good ŋ/Good ə/Good w/Good eɪ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5551/055510070.WAV,FOR AN HOUR THEY WALKED AND TALKED,f/Excellent ɔ/Good æ/Good n/Excellent aʊ/Excellent ɚ/Excellent ð/Excellent eɪ/Bad w/Excellent ɔ/Excellent k/Excellent t/Excellent æ/Excellent n/Excellent d/Good t/Excellent ɔ/Excellent k/Excellent t/Excellent,f/Good ɔ/Excellent æ/Average n/Good aʊ/Good ɚ/Good ð/Good eɪ/Average w/Good ɔ/Good k/Good t/Good æ/Good n/Good d/Excellent t/Good ɔ/Good k/Good t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5551/055510078.WAV,AND NOW GO AWAY,æ/Excellent n/Excellent d/Excellent n/Excellent aʊ/Excellent ɡ/Excellent oʊ/Excellent ə/Excellent w/Excellent eɪ/Average,æ/Good n/Good d/Good n/Good aʊ/Good ɡ/Good oʊ/Good ə/Good w/Good eɪ/Bad,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5551/055510079.WAV,YOU MAY SAY THAT TURNED,j/Excellent u/Good m/Excellent eɪ/Excellent s/Excellent eɪ/Good ð/Excellent æ/Excellent t/Excellent t/Excellent ɚ/Good n/Excellent d/Excellent,j/Good u/Excellent m/Good eɪ/Good s/Good eɪ/Average ð/Good æ/Good t/Good t/Good ɚ/Average n/Good d/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5551/055510084.WAV,THEN SHE WAS LEFT ALONE,ð/Excellent ɛ/Excellent n/Excellent ʃ/Excellent i/Good w/Excellent ə/Good z/Excellent l/Excellent ɛ/Excellent f/Excellent t/Excellent ə/Good l/Excellent oʊ/Bad n/Excellent,ð/Good ɛ/Good n/Good ʃ/Good i/Excellent w/Good ə/Excellent z/Good l/Good ɛ/Good f/Good t/Good ə/Average l/Good oʊ/Worst n/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5551/055510088.WAV,WHAT IS BIG AND WHAT IS LITTLE,w/Excellent ə/Excellent t/Excellent ɪ/Excellent z/Excellent b/Excellent ɪ/Excellent ɡ/Excellent æ/Excellent n/Excellent d/Excellent w/Excellent ə/Excellent t/Excellent ɪ/Excellent z/Excellent l/Excellent ɪ/Excellent t/Excellent l/Average,w/Good ə/Good t/Good ɪ/Good z/Good b/Good ɪ/Good ɡ/Good æ/Good n/Good d/Good w/Good ə/Good t/Good ɪ/Good z/Good l/Good ɪ/Good t/Good l/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5551/055510093.WAV,AND YOU'RE THE SAME MAN TOO,æ/Excellent n/Excellent d/Excellent j/Good ʊ/Good ə/Good ð/Excellent ə/Excellent s/Excellent eɪ/Excellent m/Excellent m/Excellent æ/Good n/Excellent t/Excellent u/Excellent,æ/Good n/Good d/Good j/Average ʊ/Average ə/Average ð/Good ə/Good s/Good eɪ/Good m/Good m/Good æ/Excellent n/Good t/Good u/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5551/055510096.WAV,SHE COULD NOT FACE IT,ʃ/Excellent i/Good k/Excellent ʊ/Excellent d/Excellent n/Excellent ə/Excellent t/Excellent f/Excellent eɪ/Excellent s/Excellent ɪ/Excellent t/Excellent,ʃ/Good i/Excellent k/Good ʊ/Good d/Good n/Good ə/Good t/Good f/Good eɪ/Good s/Good ɪ/Good t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5551/055510100.WAV,YOU SHALL SOON HAVE HER BACK,j/Excellent u/Good ʃ/Excellent ə/Excellent l/Excellent s/Excellent u/Average n/Good h/Excellent æ/Excellent v/Excellent h/Excellent ɚ/Good b/Excellent æ/Excellent k/Good,j/Good u/Average ʃ/Good ə/Good l/Good s/Good u/Bad n/Excellent h/Good æ/Good v/Good h/Good ɚ/Excellent b/Good æ/Good k/Excellent,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5551/055510110.WAV,I COULD NEVER LOVE YOU AGAIN,aɪ/Excellent k/Excellent ʊ/Excellent d/Excellent n/Excellent ɛ/Excellent v/Excellent ɚ/Excellent l/Excellent ə/Excellent v/Excellent j/Excellent u/Good ə/Excellent ɡ/Excellent ɛ/Excellent n/Excellent,aɪ/Good k/Good ʊ/Good d/Good n/Good ɛ/Good v/Good ɚ/Good l/Good ə/Good v/Good j/Good u/Average ə/Good ɡ/Good ɛ/Good n/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5551/055510122.WAV,FOURTEEN FIFTEEN EIGHTEEN HOURS A DAY,f/Excellent ɔː/Excellent ɹ/Excellent t/Excellent iː/Good n/Good f/Excellent ɪ/Excellent f/Excellent t/Excellent iː/Good n/Good eɪ/Excellent t/Excellent iː/Good n/Good ʌ/Excellent u/Excellent ə/Excellent z/Good ə/Excellent d/Excellent eɪ/Excellent,f/Good ɔː/Good ɹ/Good t/Good iː/Average n/Average f/Good ɪ/Good f/Good t/Good iː/Excellent n/Excellent eɪ/Good t/Good iː/Excellent n/Average ʌ/Good u/Good ə/Good z/Excellent ə/Good d/Good eɪ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5551/055510130.WAV,WAS IT NOT BY HIS DONE WILL,w/Excellent ə/Excellent z/Excellent ɪ/Excellent t/Excellent n/Excellent ə/Excellent t/Excellent b/Excellent aɪ/Excellent h/Excellent ɪ/Excellent z/Excellent d/Excellent ə/Good n/Excellent w/Excellent ɪ/Excellent l/Good,w/Good ə/Good z/Good ɪ/Good t/Good n/Good ə/Good t/Good b/Good aɪ/Good h/Good ɪ/Good z/Good d/Good ə/Excellent n/Good w/Good ɪ/Good l/Excellent,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5551/055510143.WAV,WHO WOULD HAVE BROKEN THE NEWS TO THE FATHER,h/Good u/Excellent w/Excellent ʊ/Excellent d/Excellent h/Excellent æ/Excellent v/Excellent b/Excellent ɹ/Excellent oʊ/Good k/Excellent ə/Good n/Average ð/Excellent ə/Excellent n/Excellent j/Excellent u/Excellent z/Good t/Excellent u/Good ð/Excellent ə/Excellent f/Excellent ɑː/Excellent ð/Good ə/Excellent,h/Average u/Good w/Good ʊ/Good d/Good h/Good æ/Good v/Good b/Good ɹ/Good oʊ/Average k/Good ə/Average n/Bad ð/Good ə/Good n/Good j/Good u/Good z/Average t/Good u/Excellent ð/Good ə/Good f/Good ɑː/Good ð/Average ə/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5551/055510156.WAV,I SHOULD CALL IT SOMETHING ELSE,aɪ/Excellent ʃ/Excellent ʊ/Excellent d/Excellent k/Excellent ɔ/Excellent l/Good ɪ/Excellent t/Excellent s/Excellent ʌ/Excellent m/Excellent θ/Good ɪ/Excellent ŋ/Excellent ɛ/Excellent l/Average s/Excellent,aɪ/Good ʃ/Good ʊ/Good d/Good k/Good ɔ/Good l/Excellent ɪ/Good t/Good s/Good ʌ/Good m/Good θ/Excellent ɪ/Good ŋ/Good ɛ/Good l/Good s/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5551/055510164.WAV,FATHER IS ALONE YOU WILL BE GLAD TO SEE YOU,f/Excellent ɑː/Excellent ð/Excellent ə/Excellent ɪ/Excellent z/Excellent ə/Excellent l/Excellent oʊ/Average n/Excellent j/Excellent u/Good w/Excellent ɪ/Excellent l/Average b/Excellent i/Excellent ɡ/Excellent l/Excellent æ/Excellent d/Excellent t/Excellent u/Good s/Excellent i/Excellent j/Excellent u/Good,f/Good ɑː/Good ð/Good ə/Good ɪ/Good z/Good ə/Good l/Good oʊ/Good n/Good j/Good u/Average w/Good ɪ/Good l/Good b/Good i/Good ɡ/Good l/Good æ/Good d/Good t/Good u/Average s/Good i/Good j/Good u/Excellent,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER5551/055510165.WAV,IT WAS VERY IMPORTANT,ɪ/Excellent t/Excellent w/Excellent ə/Excellent z/Excellent v/Excellent ɛ/Excellent ɹ/Excellent i/Excellent ɪ/Excellent m/Excellent p/Excellent ɔː/Excellent t/Excellent n/Excellent t/Excellent,ɪ/Good t/Good w/Good ə/Good z/Good v/Good ɛ/Good ɹ/Good i/Good ɪ/Good m/Good p/Good ɔː/Good t/Good n/Good t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER6010/060100004.WAV,SHE TURNED ROUND AS THEY ENTERED,ʃ/Excellent i/Good t/Good ɚ/Excellent n/Excellent d/Excellent ɹ/Excellent aʊ/Excellent n/Excellent d/Excellent æ/Excellent z/Excellent ð/Excellent eɪ/Excellent ɛ/Bad n/Good t/Excellent ə/Excellent d/Excellent,ʃ/Good i/Excellent t/Excellent ɚ/Good n/Good d/Good ɹ/Good aʊ/Good n/Good d/Good æ/Good z/Good ð/Good eɪ/Good ɛ/Average n/Excellent t/Good ə/Good d/Good,1.0
