audiofilepath,transcript,phoneme_scores
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9616/096160001.WAV,"HE LOOKED UP, AND SAW A MAN.",h/1.6 i/0.0 l/2.0 ʊ/2.0 k/2.0 t/1.2 ə/2.0 p/2.0 æ/2.0 n/2.0 d/2.0 s/1.6 ɔ/0.0 ə/2.0 m/2.0 æ/2.0 n/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9616/096160002.WAV,ALL OF YOU WILL BE THERE!,ɔ/2.0 l/2.0 ə/2.0 v/1.6 j/2.0 u/2.0 w/2.0 ɪ/2.0 l/2.0 b/2.0 i/2.0 ð/0.8 ɛ/0.8 ɹ/0.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9616/096160003.WAV,SHE COULD JUST SEE IT.,ʃ/2.0 i/1.8 k/2.0 ʊ/0.0 d/2.0 dʒ/1.6 ə/2.0 s/2.0 t/2.0 s/2.0 i/2.0 ɪ/2.0 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9616/096160004.WAV,BUT NO WAY TO FIND WHAT THEY NEED.,b/2.0 ə/2.0 t/2.0 n/2.0 oʊ/2.0 w/2.0 eɪ/0.6 t/2.0 u/1.6 f/2.0 aɪ/0.4 n/0.8 d/0.0 w/2.0 ə/1.8 t/2.0 ð/2.0 eɪ/1.6 n/2.0 i/2.0 d/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9616/096160005.WAV,THE FIRST ONE WAS HIS EYES.,ð/2.0 i/1.6 f/2.0 ɚ/0.0 s/0.0 t/1.2 w/2.0 ə/2.0 n/2.0 w/2.0 ə/1.8 z/2.0 h/1.2 ɪ/1.2 z/0.2 aɪ/0.0 z/0.4
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9616/096160006.WAV,THERE WERE OTHER PEOPLE IN THE CARRIAGE WITH THEM.,ð/0.0 ɛ/0.4 ɹ/0.4 w/1.0 ɚ/0.8 ʌ/0.0 ð/0.0 ɚ/0.8 p/0.8 iː/0.0 p/0.0 l/0.0 ɪ/2.0 n/2.0 ð/2.0 ə/2.0 k/1.6 æ/0.0 ɹ/1.6 ɪ/0.4 dʒ/1.6 w/2.0 ɪ/0.4 θ/1.2 ð/2.0 ɛ/2.0 m/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9616/096160007.WAV,YOU CAN GO BACK TO THE STORY NOW.,j/2.0 u/1.8 k/2.0 æ/2.0 n/2.0 ɡ/2.0 oʊ/2.0 b/2.0 æ/2.0 k/2.0 t/2.0 u/1.6 ð/2.0 ə/2.0 s/1.2 t/0.0 ɔː/0.0 ɹ/1.2 i/1.2 n/2.0 aʊ/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9616/096160008.WAV,I DROPPED MY HAND AND PUT IT ON MY SIDE.,aɪ/2.0 d/0.8 ɹ/0.8 ə/0.0 p/1.6 t/1.6 m/2.0 aɪ/2.0 h/2.0 æ/2.0 n/2.0 d/2.0 æ/2.0 n/2.0 d/2.0 p/2.0 ʊ/2.0 t/2.0 ɪ/2.0 t/2.0 ə/0.0 n/1.6 m/2.0 aɪ/2.0 s/1.6 aɪ/0.8 d/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9616/096160009.WAV,AND TO THINK I COULD GET AWAY FROM WORK.,æ/2.0 n/2.0 d/2.0 t/2.0 u/1.6 θ/1.6 ɪ/2.0 ŋ/2.0 k/2.0 aɪ/2.0 k/2.0 ʊ/0.0 d/1.6 ɡ/2.0 ɛ/2.0 t/2.0 ə/2.0 w/2.0 eɪ/2.0 f/2.0 ɹ/2.0 ə/2.0 m/2.0 w/2.0 ɚ/0.6 k/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9616/096160010.WAV,THEY OPENED THE DOOR AND WALKED IN.,ð/2.0 eɪ/1.6 oʊ/2.0 p/2.0 ə/2.0 n/2.0 ð/2.0 ə/2.0 d/2.0 ɔ/2.0 æ/2.0 n/2.0 d/2.0 w/1.2 ɔ/0.0 k/0.4 t/0.4 ɪ/2.0 n/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9616/096160011.WAV,IT'S A GOOD THING NO ONE WAS AROUND THE PLACE.,ɪ/1.4 t/1.0 s/0.6 ə/2.0 ɡ/2.0 ʊ/2.0 d/2.0 θ/1.6 ɪ/2.0 ŋ/2.0 n/2.0 oʊ/2.0 w/2.0 ə/2.0 n/2.0 w/2.0 ə/2.0 z/1.8 ə/2.0 ɹ/0.0 aʊ/0.0 n/0.4 d/1.6 ð/2.0 ə/2.0 p/2.0 l/1.2 eɪ/1.2 s/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9616/096160012.WAV,"IF YOU ARE GOING TO COME IN, THEN COME IN.",ɪ/1.8 f/2.0 j/2.0 u/2.0 ɑ/2.0 ɡ/2.0 oʊ/1.8 ɪ/2.0 ŋ/2.0 t/2.0 u/1.6 k/2.0 ə/2.0 m/2.0 ɪ/2.0 n/2.0 ð/2.0 ɛ/1.6 n/1.2 k/2.0 ə/2.0 m/2.0 ɪ/2.0 n/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9616/096160013.WAV,I WANT TO FEEL YOU MORE AND MORE.,aɪ/2.0 w/2.0 ɑ/2.0 n/2.0 t/2.0 t/2.0 u/1.6 f/2.0 i/2.0 l/2.0 j/2.0 u/2.0 m/2.0 ɔ/2.0 ɹ/1.6 æ/2.0 n/2.0 d/2.0 m/2.0 ɔ/2.0 ɹ/1.6
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9616/096160014.WAV,NOW I COULD NEVER DO ANY OF THAT AGAIN.,n/2.0 aʊ/1.6 aɪ/2.0 k/2.0 ʊ/0.0 d/1.6 n/2.0 ɛ/2.0 v/2.0 ɚ/2.0 d/2.0 ʊ/1.6 ɛ/2.0 n/2.0 i/2.0 ə/2.0 v/1.6 ð/2.0 æ/0.0 t/0.4 ə/2.0 ɡ/2.0 eɪ/1.8 n/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9616/096160015.WAV,I WOULD LIKE TO LIVE A LONG LIFE.,aɪ/2.0 w/2.0 ʊ/2.0 d/2.0 l/2.0 aɪ/1.6 k/2.0 t/2.0 u/1.6 l/2.0 ɪ/2.0 v/2.0 ə/2.0 l/2.0 ə/1.8 ŋ/2.0 l/1.6 aɪ/0.0 f/0.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9616/096160016.WAV,I SHOULD HAVE THOUGHT IT THROUGH.,aɪ/2.0 ʃ/1.6 ʊ/0.0 d/1.6 h/2.0 æ/2.0 v/2.0 θ/0.0 ɔ/0.0 t/0.4 ɪ/1.2 t/1.6 θ/0.0 ɹ/0.0 u/0.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9616/096160017.WAV,IT SEEMED THAT WAS WHERE IT WAS COMING FROM.,ɪ/2.0 t/2.0 s/2.0 i/0.8 m/1.0 d/2.0 ð/2.0 æ/2.0 t/2.0 w/2.0 ə/1.8 z/1.6 w/2.0 ɛ/2.0 ɹ/2.0 ɪ/2.0 t/2.0 w/2.0 ə/1.8 z/1.6 k/2.0 ʌ/2.0 m/2.0 ɪ/2.0 ŋ/2.0 f/2.0 ɹ/2.0 ə/2.0 m/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9616/096160018.WAV,HE WOULD NOT LET THE CONVENTION END LIKE THIS!,h/2.0 i/1.8 w/2.0 ə/1.2 d/2.0 n/2.0 ə/2.0 t/2.0 l/2.0 ɛ/2.0 t/2.0 ð/2.0 ə/2.0 k/1.6 ə/1.2 n/1.6 v/0.0 ɛ/0.0 n/0.0 ʃ/1.2 n/1.2 ɛ/2.0 n/2.0 d/2.0 l/2.0 aɪ/2.0 k/2.0 ð/2.0 ɪ/2.0 s/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9616/096160019.WAV,BUT EVEN THIS WAS AS NOTHING.,b/2.0 ə/2.0 t/2.0 iː/0.8 v/0.0 n/0.8 ð/2.0 ɪ/2.0 s/2.0 w/2.0 ə/2.0 z/1.6 æ/2.0 z/1.4 n/1.6 ʌ/0.0 θ/0.0 ɪ/0.0 ŋ/0.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9616/096160020.WAV,HE STARTED TO ASK IF I WAS ALL RIGHT.,h/2.0 i/2.0 s/1.6 t/0.4 ɑː/0.4 t/0.0 ɪ/0.0 d/0.6 t/2.0 u/2.0 æ/2.0 s/2.0 k/2.0 ɪ/2.0 f/2.0 aɪ/2.0 w/2.0 ə/2.0 z/1.8 ɔ/0.4 l/0.4 ɹ/0.8 aɪ/0.0 t/1.2
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190001.WAV,HE WANTED TO DO THIS RIGHT.,h/2.0 i/1.8 w/2.0 ɑː/1.2 n/1.6 t/1.6 ɪ/0.0 d/1.6 t/2.0 u/1.6 d/2.0 ʊ/1.6 ð/2.0 ɪ/2.0 s/2.0 ɹ/2.0 aɪ/2.0 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190002.WAV,BUT THERE WAS NO ONE.,b/2.0 ə/2.0 t/2.0 ð/2.0 ɛ/1.6 ɹ/1.6 w/2.0 ə/1.8 z/2.0 n/2.0 oʊ/1.8 w/2.0 ə/2.0 n/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190003.WAV,AND YOU OF ALL PEOPLE SHOULD KNOW!,æ/2.0 n/2.0 d/2.0 j/2.0 u/2.0 ə/2.0 v/1.6 ɔ/1.6 l/2.0 p/2.0 iː/2.0 p/2.0 l/2.0 ʃ/2.0 ʊ/1.6 d/0.4 n/2.0 oʊ/1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190004.WAV,HOW COULD HE JUST FIND ME LIKE THAT?,h/2.0 aʊ/2.0 k/2.0 ʊ/1.2 d/2.0 h/2.0 i/1.8 dʒ/2.0 ə/2.0 s/2.0 t/2.0 f/2.0 aɪ/2.0 n/2.0 d/2.0 m/2.0 i/1.8 l/2.0 aɪ/2.0 k/2.0 ð/1.6 æ/0.0 t/0.4
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190005.WAV,THEN SHE OPENED HER EYES AND LOOKED AT HER WATCH.,ð/2.0 ɛ/2.0 n/2.0 ʃ/1.2 i/1.6 oʊ/2.0 p/2.0 ə/2.0 n/2.0 h/2.0 ə/0.8 aɪ/2.0 z/2.0 æ/2.0 n/2.0 d/2.0 l/2.0 ʊ/2.0 k/2.0 t/1.6 æ/2.0 t/2.0 h/1.6 ə/0.0 w/2.0 ə/1.2 tʃ/1.2
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190006.WAV,IT IS WHAT HE WOULD WANT.,ɪ/1.6 t/2.0 ɪ/1.6 z/2.0 w/2.0 ə/1.6 t/2.0 h/2.0 i/2.0 w/2.0 ʊ/2.0 d/2.0 w/2.0 ɑ/0.4 n/0.8 t/1.2
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190007.WAV,THE GIRL SEEMED TO SEE THEM FOR THE FIRST TIME.,ð/2.0 ə/2.0 ɡ/2.0 ɚ/2.0 l/2.0 s/2.0 i/0.0 m/1.8 d/2.0 t/2.0 u/1.6 s/2.0 i/2.0 ð/2.0 ɛ/1.6 m/1.2 f/2.0 ɔ/2.0 ð/2.0 ə/0.8 f/2.0 ɚ/1.8 s/2.0 t/2.0 t/2.0 aɪ/2.0 m/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190008.WAV,THERE WAS NOTHING HERE TO GO ON.,ð/2.0 ɛ/1.6 ɹ/1.6 w/2.0 ə/1.8 z/2.0 n/2.0 ʌ/0.4 θ/1.8 ɪ/2.0 ŋ/2.0 h/2.0 ɪ/2.0 ə/2.0 t/2.0 u/1.6 ɡ/2.0 oʊ/2.0 ə/2.0 n/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190009.WAV,YOU REALLY THINK YOU ARE GOING TO DEFEAT ME?,j/2.0 u/1.8 ɹ/2.0 ɪ/1.6 ʌ/1.6 l/0.0 i/0.0 θ/0.4 ɪ/0.4 ŋ/0.4 k/2.0 j/2.0 u/2.0 ɑ/2.0 ɡ/2.0 oʊ/2.0 ɪ/0.4 ŋ/0.4 t/2.0 u/1.6 d/2.0 ɪ/0.0 f/2.0 iː/1.4 t/2.0 m/2.0 i/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190010.WAV,BUT IT WILL GET BETTER!,b/2.0 ə/2.0 t/2.0 ɪ/2.0 t/2.0 w/2.0 ɪ/0.0 l/0.4 ɡ/2.0 ɛ/0.0 t/0.0 b/2.0 ɛ/0.4 t/0.8 ɚ/0.4
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190011.WAV,THAT WAS THE WAY OUT.,ð/2.0 æ/2.0 t/2.0 w/2.0 ə/1.8 z/2.0 ð/2.0 ə/2.0 w/2.0 eɪ/0.8 aʊ/0.6 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190012.WAV,HE HAD INDEED COME ON MORE THAN HE THOUGHT.,h/2.0 i/1.8 h/2.0 æ/1.8 d/2.0 ɪ/0.8 n/0.4 d/0.0 iː/0.0 d/1.2 k/2.0 ə/2.0 m/1.8 ə/2.0 n/2.0 m/2.0 ɔ/1.8 ð/1.6 æ/1.2 n/0.8 h/2.0 i/2.0 θ/1.6 ɔ/0.0 t/0.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190013.WAV,BUT WE WERE STILL THE BEST OF FRIENDS.,b/2.0 ə/2.0 t/2.0 w/2.0 i/2.0 w/2.0 ɚ/0.4 s/2.0 t/1.0 ɪ/0.0 l/0.0 ð/2.0 ə/2.0 b/2.0 ɛ/2.0 s/2.0 t/2.0 ə/2.0 v/1.8 f/2.0 ɹ/2.0 ɛ/2.0 n/2.0 d/0.4 z/0.4
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190014.WAV,THIS IS THE ONLY PLACE WHERE YOU WILL BE SAFE.,ð/2.0 ɪ/2.0 s/2.0 ɪ/2.0 z/2.0 ð/2.0 ə/1.6 oʊ/2.0 n/2.0 l/1.6 i/2.0 p/2.0 l/2.0 eɪ/2.0 s/0.4 w/2.0 ɛ/2.0 ɹ/2.0 j/2.0 u/1.8 w/2.0 ɪ/1.2 l/1.2 b/2.0 i/1.8 s/2.0 eɪ/0.4 f/0.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190015.WAV,THERE WAS ANOTHER LITTLE THING HE HAD TO SAY.,ð/2.0 ɛ/1.6 ɹ/1.6 w/2.0 ə/1.8 z/1.8 ə/0.0 n/0.0 ʌ/0.0 ð/0.0 ɚ/0.0 l/2.0 ɪ/1.2 t/0.0 l/0.0 θ/0.0 ɪ/0.0 ŋ/0.0 h/2.0 i/1.8 h/2.0 æ/2.0 d/2.0 t/2.0 u/1.8 s/2.0 eɪ/0.4
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190016.WAV,HE ASKED AS HE PUT HIS ARM AROUND HER.,h/2.0 i/2.0 æ/1.8 s/2.0 k/2.0 t/1.2 æ/2.0 z/2.0 h/2.0 i/2.0 p/2.0 ʊ/0.0 t/2.0 h/2.0 ɪ/0.6 z/2.0 ɑ/0.8 ɹ/0.8 m/2.0 ə/2.0 ɹ/2.0 aʊ/2.0 n/2.0 d/2.0 h/2.0 ɚ/0.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190017.WAV,WHAT ELSE WAS THERE LEFT TO DO?,w/2.0 ə/1.8 t/2.0 ɛ/1.6 l/1.6 s/2.0 w/2.0 ə/1.8 z/2.0 ð/1.6 ɛ/0.4 ɹ/0.4 l/2.0 ɛ/1.2 f/1.2 t/0.8 t/2.0 u/1.6 d/2.0 ʊ/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190019.WAV,AND YET HOW INDIFFERENT IT ALL WAS TO ME NOW.,æ/2.0 n/2.0 d/2.0 j/2.0 ɛ/2.0 t/2.0 h/2.0 aʊ/2.0 ɪ/0.4 n/0.0 d/0.0 ɪ/0.0 f/1.2 ɹ/1.2 ə/1.2 n/1.2 t/1.2 ɪ/2.0 t/2.0 ɔ/1.6 l/2.0 w/2.0 ə/1.8 z/1.8 t/2.0 u/2.0 m/2.0 i/2.0 n/2.0 aʊ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190020.WAV,AND THE WORLD IS OVER.,æ/2.0 n/2.0 d/2.0 ð/2.0 ə/2.0 w/2.0 ɚ/2.0 l/2.0 d/2.0 ɪ/2.0 z/2.0 oʊ/1.6 v/0.0 ə/0.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190021.WAV,I NEED TO MAKE IT.,aɪ/2.0 n/2.0 i/2.0 d/2.0 t/2.0 u/1.6 m/2.0 eɪ/2.0 k/0.4 ɪ/1.6 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240001.WAV,SHE WAS NEVER THE SAME.,ʃ/2.0 i/1.8 w/2.0 ə/2.0 z/2.0 n/2.0 ɛ/2.0 v/2.0 ɚ/2.0 ð/2.0 ə/2.0 s/2.0 eɪ/0.0 m/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240002.WAV,I ASKED THEM HOW DO I GET THERE?,aɪ/1.2 æ/1.8 s/2.0 k/1.8 t/1.8 ð/1.6 ə/1.2 m/0.8 h/2.0 aʊ/2.0 d/2.0 ʊ/1.6 aɪ/2.0 ɡ/2.0 ɛ/1.8 t/2.0 ð/1.6 ɛ/0.6 ɹ/0.6
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240003.WAV,HE JUST TURNED AND LEFT.,h/2.0 i/2.0 dʒ/2.0 ə/2.0 s/2.0 t/2.0 t/1.6 ɚ/1.6 n/0.4 d/1.2 æ/2.0 n/2.0 d/2.0 l/2.0 ɛ/0.0 f/2.0 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240004.WAV,IT SEEMED THAT HE HAD.,ɪ/2.0 t/2.0 s/2.0 i/0.0 m/1.8 d/2.0 ð/1.2 æ/0.0 t/0.0 h/2.0 i/1.8 h/2.0 æ/2.0 d/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240005.WAV,AND SHE AGAIN LOOKED DOWN FOR A MOMENT.,æ/2.0 n/2.0 d/2.0 ʃ/2.0 i/1.8 ə/2.0 ɡ/2.0 ɛ/2.0 n/2.0 l/2.0 ʊ/2.0 k/2.0 t/1.2 d/2.0 aʊ/2.0 n/2.0 f/2.0 ɔ/1.8 ə/1.6 m/2.0 oʊ/1.4 m/0.0 ə/1.6 n/1.6 t/1.6
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240006.WAV,THE PEOPLE BEHIND ME WERE NOT GOING TO LET UP.,ð/2.0 ə/2.0 p/2.0 iː/2.0 p/2.0 l/2.0 b/1.6 ɪ/0.0 h/0.8 aɪ/0.4 n/0.4 d/1.2 m/2.0 i/2.0 w/1.6 ə/0.4 n/2.0 ə/1.6 t/1.6 ɡ/2.0 oʊ/2.0 ɪ/2.0 ŋ/2.0 t/0.4 u/0.0 l/0.0 ɛ/0.0 t/1.2 ə/2.0 p/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240007.WAV,THAT IS THE WAY WE MUST BE IN THIS BUSINESS.,ð/2.0 æ/2.0 t/2.0 ɪ/2.0 z/2.0 ð/2.0 ə/2.0 w/2.0 eɪ/0.4 w/2.0 i/1.8 m/2.0 ə/0.0 s/2.0 t/2.0 b/2.0 i/2.0 ɪ/2.0 n/2.0 ð/1.6 ɪ/0.4 s/0.0 b/1.2 ɪ/0.8 z/0.0 n/0.4 ə/0.0 s/0.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240008.WAV,BUT NO ONE WAS LOOKING AT HIM.,b/2.0 ə/2.0 t/2.0 n/2.0 oʊ/2.0 w/2.0 ə/2.0 n/2.0 w/2.0 ə/1.6 z/1.6 l/2.0 ʊ/2.0 k/2.0 ɪ/2.0 ŋ/2.0 æ/2.0 t/2.0 h/2.0 ɪ/2.0 m/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240009.WAV,YOU COULD TELL IT ON HIS FACE.,j/2.0 u/1.8 k/1.2 ʊ/0.0 d/0.8 t/1.2 ɛ/0.4 l/0.4 ɪ/2.0 t/2.0 ə/2.0 n/2.0 h/2.0 ɪ/2.0 z/1.8 f/2.0 eɪ/0.0 s/0.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240010.WAV,THE END OF HER TIME WITH HER FRIENDS.,ð/2.0 ə/2.0 ɛ/1.6 n/2.0 d/2.0 ə/1.2 v/1.2 h/1.6 ɚ/0.4 t/2.0 aɪ/0.0 m/2.0 w/2.0 ɪ/2.0 ð/2.0 h/2.0 ɚ/0.4 f/2.0 ɹ/2.0 ɛ/1.8 n/2.0 d/1.8 z/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240011.WAV,THEY COULD ALL SEE IT NOW.,ð/2.0 eɪ/0.8 k/1.6 ʊ/0.0 d/0.0 ɔ/0.0 l/0.8 s/2.0 i/1.2 ɪ/1.6 t/2.0 n/2.0 aʊ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240012.WAV,THERE WAS SOMETHING ABOUT THE WOMAN THAT MADE HIM UNEASY.,ð/2.0 ɛ/2.0 ɹ/2.0 w/2.0 ə/1.8 z/2.0 s/1.6 ʌ/0.4 m/1.2 θ/0.8 ɪ/1.6 ŋ/1.6 ə/2.0 b/2.0 aʊ/2.0 t/2.0 ð/2.0 ə/2.0 w/2.0 ʊ/2.0 m/2.0 ə/2.0 n/2.0 ð/1.2 æ/0.0 t/0.0 m/2.0 eɪ/0.0 d/0.4 h/2.0 ɪ/2.0 m/2.0 ə/0.0 n/0.0 iː/2.0 z/2.0 i/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240013.WAV,I WALKED OUT THE DOOR.,aɪ/2.0 w/2.0 ɔ/2.0 k/2.0 t/0.6 aʊ/2.0 t/2.0 ð/2.0 ə/2.0 d/2.0 ɔ/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240014.WAV,"IF SO, THE SOONER HE WAS BACK THERE THE BETTER.",ɪ/2.0 f/2.0 s/2.0 oʊ/2.0 ð/2.0 ə/2.0 s/1.6 uː/0.4 n/0.8 ə/0.0 h/2.0 i/2.0 w/2.0 ə/1.8 z/2.0 b/2.0 æ/2.0 k/2.0 ð/0.8 ɛ/0.4 ɹ/0.4 ð/0.0 ə/0.0 b/1.8 ɛ/1.2 t/1.8 ə/0.6
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240015.WAV,"BUT NOTHING HAPPENED TO ME, I OPENED MY EYES.",b/2.0 ə/2.0 t/2.0 n/1.6 ʌ/0.0 θ/0.0 ɪ/1.2 ŋ/1.2 h/1.6 æ/1.2 p/1.2 ə/0.0 n/0.0 d/0.0 t/2.0 u/1.6 m/2.0 i/2.0 aɪ/2.0 oʊ/1.6 p/1.6 ə/1.6 n/1.6 m/2.0 aɪ/2.0 aɪ/0.0 z/1.2
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240016.WAV,I HAD TO LOOK AWAY.,aɪ/2.0 h/2.0 æ/2.0 d/2.0 t/2.0 u/1.6 l/2.0 ʊ/1.2 k/2.0 ə/2.0 w/2.0 eɪ/0.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240017.WAV,I PUT MY HAND IN FRONT OF HER.,aɪ/2.0 p/2.0 ʊ/0.0 t/2.0 m/2.0 aɪ/2.0 h/2.0 æ/1.2 n/0.8 d/2.0 ɪ/2.0 n/2.0 f/0.0 ɹ/0.0 ə/0.0 n/0.0 t/0.0 ə/2.0 v/1.4 h/2.0 ɚ/0.4
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240019.WAV,IT WAS THE LAST THING HE COULD GIVE HER.,ɪ/2.0 t/2.0 w/2.0 ə/1.8 z/2.0 ð/2.0 ə/2.0 l/2.0 ɑ/0.2 s/2.0 t/2.0 θ/0.0 ɪ/0.4 ŋ/0.0 h/1.6 i/0.4 k/2.0 ʊ/0.0 d/2.0 ɡ/2.0 ɪ/1.6 v/1.2 h/2.0 ɚ/0.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240020.WAV,SHE IS ON HER OWN WORLD.,ʃ/2.0 i/1.8 ɪ/2.0 z/2.0 ə/2.0 n/2.0 h/2.0 ɚ/0.4 oʊ/0.0 n/0.0 w/2.0 ɚ/2.0 l/1.6 d/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240021.WAV,SHE HAD MORE THAN ONCE TO REMIND HIM OF THIS.,ʃ/2.0 i/2.0 h/2.0 æ/2.0 d/2.0 m/0.8 ɔ/0.0 ð/1.2 ə/1.2 n/1.0 w/0.0 ə/0.0 n/0.0 s/0.0 t/2.0 u/1.6 ɹ/0.0 ɪ/0.0 m/0.0 aɪ/0.0 n/0.0 d/0.0 h/2.0 ɪ/2.0 m/2.0 ə/0.0 v/0.0 ð/2.0 ɪ/2.0 s/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9625/096250001.WAV,AND I NEED YOU TO HELP ME.,æ/2.0 n/2.0 d/2.0 aɪ/2.0 n/2.0 i/0.0 d/2.0 j/2.0 u/1.6 t/2.0 u/1.8 h/2.0 ɛ/1.6 l/2.0 p/2.0 m/2.0 i/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9625/096250002.WAV,SHE TURNED AROUND AND LOOKED HIM IN THE EYES.,ʃ/1.2 i/1.8 t/2.0 ɚ/0.8 n/1.2 d/0.4 ə/2.0 ɹ/2.0 aʊ/2.0 n/2.0 d/2.0 æ/0.4 n/0.4 d/0.4 l/2.0 ʊ/2.0 k/2.0 t/0.8 h/2.0 ɪ/2.0 m/2.0 ɪ/2.0 n/2.0 ð/2.0 ə/1.6 aɪ/2.0 z/0.4
